,FUNCTION,BugsDelivered,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,CoverageEstimation,SCALAR_INPUT,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,min_Slack
444,bubblesort,0.556056667,52074.1,275,0.03,1668.17,2893.01,198,100,0,1,3,1,0,0,116,106,19,87,-104,40,43,49,9,-121,39,117,69,-99,17,70,7,-30,102,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
445,bubblesort,0.616993333,54868.26,300,0.03,1850.98,3048.24,217,100,0,1,3,1,0,0,-21,-12,-7,49,-121,-55,-109,85,-62,80,67,125,-58,-83,12,-52,-50,49,-71,88,-18,-29,-114,-38,32,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
446,bubblesort,0.541833333,56384.38,273,0.03,1625.5,3132.47,199,100,0,1,3,1,0,0,-37,-24,67,-20,48,8,113,56,-29,8,-5,-110,-112,5,-53,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
447,bubblesort,0.610886667,58415.9,299,0.03,1832.66,3245.33,214,100,0,1,3,1,0,0,-23,110,46,-16,-46,-29,-124,39,90,127,116,-30,-60,28,82,72,-59,82,5,79,71,-60,111,-52,-107,-47,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
448,bubblesort,0.501986667,52968.13,256,0.03,1505.96,2942.67,188,100,0,1,3,1,0,0,56,70,62,-122,46,3,63,83,45,-5,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
449,bubblesort,0.546,53475.88,273,0.03,1638.0,2970.88,199,100,0,1,3,1,0,0,-51,-60,-58,-76,92,101,110,-121,-27,-97,114,120,89,26,33,12,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
450,bubblesort,0.586426667,54861.66,289,0.03,1759.28,3047.87,210,100,0,1,3,1,0,0,110,-24,-72,66,44,125,-44,-35,-28,-13,-85,-121,-36,-113,-88,4,-127,37,52,-96,-35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
451,bubblesort,0.515973333,52429.63,261,0.03,1547.92,2912.76,191,100,0,1,3,1,0,0,-96,126,-119,21,79,46,27,-61,124,49,4,-62,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
452,bubblesort,0.5581,53019.41,277,0.03,1674.3,2945.52,201,100,0,1,3,1,0,0,30,66,123,48,-72,23,-32,-100,14,99,103,88,-24,-65,43,50,-100,-34,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
453,bubblesort,0.562123333,51958.51,278,0.03,1686.37,2886.58,202,100,0,1,3,1,0,0,70,-43,71,-122,-111,47,-59,67,-85,73,7,-124,-45,106,-77,-113,95,82,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
454,bubblesort,0.612793333,53868.75,297,0.03,1838.38,2992.71,213,100,0,1,3,1,0,0,111,-10,85,61,-101,-63,96,-69,-39,-18,-67,48,-22,-125,-78,40,111,115,94,78,-38,26,77,90,116,-55,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
455,bubblesort,0.46778,56743.77,245,0.02,1403.34,3152.43,183,100,0,1,3,1,0,0,-42,-6,-112,-86,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
456,bubblesort,0.58642,53454.29,288,0.03,1759.26,2969.68,209,100,0,1,3,1,0,0,45,-102,36,-98,121,-87,-49,-61,1,16,-75,-105,-66,-35,23,-86,8,-39,-47,53,118,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
457,bubblesort,0.48802,53682.03,251,0.03,1464.06,2982.34,185,100,0,1,3,1,0,0,31,55,-71,22,38,19,-60,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
458,bubblesort,0.487816667,54879.5,252,0.03,1463.45,3048.86,187,100,0,1,3,1,0,0,-82,61,97,-35,40,-74,-69,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
459,bubblesort,0.62311,54775.63,302,0.03,1869.33,3043.09,218,100,0,1,3,1,0,0,-23,-50,-57,50,-24,-60,-91,-118,-105,39,122,-99,73,7,-98,17,-50,-109,94,-72,71,28,62,-85,-53,-20,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
460,bubblesort,0.463636667,59745.79,244,0.02,1390.91,3319.21,181,100,0,1,3,1,0,0,-65,81,13,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
461,bubblesort,0.4719,55743.28,246,0.03,1415.7,3096.85,183,100,0,1,3,1,0,0,25,-18,51,-73,-57,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
462,bubblesort,0.46396,56280.55,243,0.02,1391.88,3126.7,181,100,0,1,3,1,0,0,-110,-54,115,97,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
463,bubblesort,0.568163333,51807.51,280,0.03,1704.49,2878.2,203,100,0,1,3,1,0,0,11,31,-119,10,101,-52,16,-88,2,99,32,112,-18,-57,109,-38,-91,27,-73,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
464,bubblesort,0.62311,54775.63,302,0.03,1869.33,3043.09,218,100,0,1,3,1,0,0,-5,-23,68,116,-114,-5,-7,85,-117,-77,-48,-19,-76,-57,42,-112,82,103,-28,-20,-59,90,-85,120,-99,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
465,bubblesort,0.5139,53188.6,261,0.03,1541.7,2954.92,192,100,0,1,3,1,0,0,-28,-75,-116,71,4,95,101,50,-48,-123,52,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
466,bubblesort,0.4719,55743.28,246,0.03,1415.7,3096.85,183,100,0,1,3,1,0,0,-19,-126,-34,10,89,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
467,bubblesort,0.459836667,57374.93,242,0.02,1379.51,3187.5,181,67,0,1,3,1,0,0,-51,-48,-41,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
468,bubblesort,0.459836667,57374.93,242,0.02,1379.51,3187.5,181,100,0,1,3,1,0,0,-32,-26,36,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
469,bubblesort,0.4719,55743.28,246,0.03,1415.7,3096.85,183,100,0,1,3,1,0,0,97,-82,106,-12,19,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
470,bubblesort,0.56008,54727.84,279,0.03,1680.24,3040.44,203,100,0,1,3,1,0,0,-43,-48,33,-30,32,-26,74,77,127,102,-125,24,-17,-71,102,-40,-23,52,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
471,bubblesort,0.48178,55501.05,250,0.03,1445.34,3083.39,186,100,0,1,3,1,0,0,-57,-22,-76,33,-121,126,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
472,bubblesort,0.469983333,55516.68,245,0.03,1409.95,3084.26,182,100,0,1,3,1,0,0,34,69,112,74,-102,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
473,bubblesort,0.43982,61458.91,235,0.02,1319.46,3414.38,176,67,0,1,3,1,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
474,bubblesort,0.521903333,53032.27,264,0.03,1565.71,2946.24,194,100,0,1,3,1,0,0,38,-91,-7,-58,-118,-35,88,127,125,-61,57,-66,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
475,bubblesort,0.531906667,53855.71,268,0.03,1595.72,2991.98,196,100,0,1,3,1,0,0,87,-23,67,86,27,15,-25,-20,122,-75,-52,59,-66,55,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
476,bubblesort,0.46587,56512.16,244,0.02,1397.61,3139.56,182,100,0,1,3,1,0,0,50,28,-13,-8,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
477,bubblesort,0.57831,53417.49,285,0.03,1734.93,2967.64,207,100,0,1,3,1,0,0,-120,92,-91,-64,28,-15,34,-25,16,17,-110,-93,-98,-89,125,120,56,29,-103,-9,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
478,bubblesort,0.463636667,58797.44,244,0.02,1390.91,3266.52,182,100,0,1,3,1,0,0,-17,40,-24,17,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
479,bubblesort,0.515713333,56817.2,263,0.03,1547.14,3156.51,192,100,0,1,3,1,0,0,29,81,114,-85,-107,55,21,1,-21,82,13,-119,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
480,bubblesort,0.598636667,55949.39,294,0.03,1795.91,3108.3,213,100,0,1,3,1,0,0,70,-34,-66,-34,97,51,-60,64,1,-104,-17,-68,18,-102,-95,-113,-52,35,-48,-95,-99,98,90,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
481,bubblesort,0.537863333,55971.31,271,0.03,1613.59,3109.52,197,100,0,1,3,1,0,0,-104,106,41,14,-52,-127,-72,86,20,97,43,-93,103,-67,106,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
482,bubblesort,0.519926667,52831.39,263,0.03,1559.78,2935.08,193,100,0,1,3,1,0,0,106,112,-109,-88,22,63,114,-37,-113,4,85,-118,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
483,bubblesort,0.521903333,53032.27,264,0.03,1565.71,2946.24,194,100,0,1,3,1,0,0,-96,-92,73,-127,77,-52,12,-83,126,-67,105,99,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
484,bubblesort,0.592496667,54657.88,290,0.03,1777.49,3036.55,208,100,0,1,3,1,0,0,102,-11,33,-30,94,91,69,54,58,-40,-40,114,91,-106,49,-67,-3,-32,28,75,65,27,69,-7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
485,bubblesort,0.517673333,55426.67,264,0.03,1553.02,3079.26,195,100,0,1,3,1,0,0,-108,-5,51,-51,-29,55,38,-125,-116,-101,-13,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
486,bubblesort,0.507993333,52577.23,258,0.03,1523.98,2920.96,189,100,0,1,3,1,0,0,2,-66,47,117,-81,-84,124,28,52,36,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
487,bubblesort,0.527993333,51839.32,265,0.03,1583.98,2879.96,193,100,0,1,3,1,0,0,-117,-102,60,29,2,-90,34,101,-59,110,54,24,108,74,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
488,bubblesort,0.612923333,57181.4,299,0.03,1838.77,3176.74,214,100,0,1,3,1,0,0,59,-123,-106,-96,109,93,-96,-76,36,90,14,-109,91,-44,-110,-42,-92,31,104,69,31,39,-52,17,39,123,-63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
489,bubblesort,0.48949,58151.23,254,0.03,1468.47,3230.62,188,100,0,1,3,1,0,0,-9,-106,46,-117,-46,-127,4,30,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
490,bubblesort,0.608843333,57535.58,298,0.03,1826.53,3196.42,214,100,0,1,3,1,0,0,-72,62,-119,33,-4,42,89,-25,-68,12,-4,35,58,86,-71,-89,-94,36,-14,78,26,34,-101,-5,-14,89,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
491,bubblesort,0.503946667,53175.04,257,0.03,1511.84,2954.17,189,100,0,1,3,1,0,0,-26,-30,-86,106,100,62,88,46,97,111,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
492,bubblesort,0.469983333,55516.68,245,0.03,1409.95,3084.26,182,100,0,1,3,1,0,0,-108,13,101,96,39,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
493,bubblesort,0.59049,55869.5,290,0.03,1771.47,3103.86,208,100,0,1,3,1,0,0,27,8,82,99,31,-92,65,33,35,11,65,25,32,114,18,120,-89,-33,-55,-85,-76,-121,66,-76,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
494,bubblesort,0.552,53332.94,276,0.03,1656.0,2962.94,203,100,0,1,3,1,0,0,-48,-99,-114,-22,19,-113,-119,-29,-15,47,-78,8,-110,-97,-26,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
495,bubblesort,0.548,52946.47,274,0.03,1644.0,2941.47,201,100,0,1,3,1,0,0,-85,75,-39,-49,-126,-23,-125,-91,-97,-67,-112,83,96,92,-36,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
496,bubblesort,0.501833333,54843.25,257,0.03,1505.5,3046.85,189,100,0,1,3,1,0,0,82,-48,20,-32,-77,35,48,91,79,88,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
497,bubblesort,0.483706667,55723.06,251,0.03,1451.12,3095.73,187,100,0,1,3,1,0,0,-17,-11,-75,-109,108,-58,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
498,bubblesort,0.529923333,53654.75,267,0.03,1589.77,2980.82,195,100,0,1,3,1,0,0,119,85,46,-18,49,59,-5,-51,-59,-4,-41,2,35,32,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
499,bubblesort,0.55205,53233.43,275,0.03,1656.15,2957.41,200,100,0,1,3,1,0,0,-5,4,71,75,-72,103,-103,102,88,-45,-86,114,-22,-112,19,9,-77,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
500,dijkstra,0.863266667,304116.89,444,0.01,2589.8,16895.38,307,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
501,dijkstra,4.139983333,985257.18,1665,0.01,12419.95,54736.51,1048,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,2,0,55,0,23,21,28,13,0,76,0,27,12,20,47,30,0,70,0,25,32,25,23,26,3,47,0,25,1.88738e-15
502,dijkstra,1.34687,196273.82,597,0.02,4040.61,10904.1,400,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,1,12,3,9,4,1,6,2,0,2,0,4,1,5,3,1,1,0,2,1,1,4,3,1,0,1,0,1.88738e-15
503,dijkstra,1.21773,213711.89,560,0.02,3653.19,11872.88,378,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,1,5,1,6,3,1,6,6,1,0,2,10,4,5,8,0,1,1,1,2,0,1,1,1,0,2,0,1.88738e-15
504,dijkstra,2.080706667,305694.97,867,0.02,6242.12,16983.05,565,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,5,0,28,13,18,18,11,11,14,23,0,6,8,14,11,13,5,9,3,10,9,6,7,7,0,11,0,10,1.88738e-15
505,dijkstra,5.969106667,2096299.24,2398,0.01,17907.32,116461.07,1481,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,3,0,49,0,28,3,24,32,0,56,13,21,23,23,15,17,1,85,0,0,7,12,21,0,0,73,0,9,1.88738e-15
506,dijkstra,1.606036667,232265.89,694,0.02,4818.11,12903.66,461,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,2,1,17,13,7,5,4,11,2,6,0,5,8,7,7,9,0,7,5,9,5,5,4,2,1,6,0,4,1.88738e-15
507,dijkstra,2.03291,312761.51,853,0.02,6098.73,17375.64,551,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,29,3,17,12,13,19,0,29,5,9,5,2,20,5,5,27,7,27,8,11,12,6,1,15,3,9,1.88738e-15
508,dijkstra,1.222823333,210840.38,561,0.02,3668.47,11713.35,379,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,2,3,1,4,3,1,3,4,1,0,2,5,2,3,4,2,0,2,2,2,1,2,2,2,0,1,0,1.88738e-15
509,dijkstra,5.650486667,1865382.44,2270,0.01,16951.46,103632.36,1408,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,21,5,73,0,27,40,27,21,0,59,0,20,29,25,17,29,0,54,0,21,16,12,47,4,0,40,0,33,1.88738e-15
510,dijkstra,0.86698,291542.13,444,0.01,2600.94,16196.78,307,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
511,dijkstra,2.242026667,343377.81,928,0.02,6726.08,19076.55,599,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,5,0,31,0,11,21,9,25,0,34,2,19,16,8,8,4,3,30,5,15,9,14,12,2,0,20,2,13,1.88738e-15
512,dijkstra,2.246856667,344117.85,930,0.02,6740.57,19117.66,601,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,7,0,42,7,15,11,13,19,0,31,0,29,19,25,15,12,12,17,9,25,12,16,19,10,0,22,1,8,1.88738e-15
513,dijkstra,3.595186667,766493.62,1454,0.01,10785.56,42582.98,921,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,27,0,48,0,49,18,23,19,1,45,0,23,10,11,15,21,0,56,0,27,18,34,14,13,1,55,0,33,1.88738e-15
514,dijkstra,2.471623333,376231.5,1009,0.02,7414.87,20901.75,651,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,0,42,0,10,20,7,19,8,35,0,17,6,4,21,9,12,46,9,19,17,15,15,6,0,20,4,6,1.88738e-15
515,dijkstra,3.89079,880283.86,1570,0.01,11672.37,48904.66,996,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35,34,0,64,0,15,11,31,15,0,56,0,33,21,16,34,4,0,66,0,23,32,17,11,23,0,65,0,57,1.88738e-15
516,dijkstra,2.630576667,468287.24,1086,0.02,7891.73,26015.96,697,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,10,0,37,0,14,24,14,32,9,51,12,16,19,9,21,4,0,36,12,21,20,19,8,5,1,27,3,22,1.88738e-15
517,dijkstra,1.327203333,217212.16,598,0.02,3981.61,12067.34,401,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9,0,7,0,10,5,2,7,5,2,1,0,8,2,8,9,1,1,2,0,2,1,2,4,3,1,3,0,1.88738e-15
