;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS
669;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;58;1.5474666666666665;110.74;51;45;514077.37;705;0.01;4642.4;28559.85;454;251;96;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;106;;327.0;3.0849056603773586
670;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;78;1.5544566666666666;106.56;53;45;496912.92;705;0.01;4663.37;27606.27;454;251;98;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
671;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;50;1.55758;108.61;52;45;507486.34;708;0.01;4672.74;28193.69;457;251;97;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;90;;203.0;2.2555555555555555
672;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;3;1.5566633333333333;106.56;53;45;497617.76;706;0.01;4669.99;27645.43;455;251;98;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
673;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;13;1.5667366666666667;105.42;54;45;495480.88;709;0.01;4700.21;27526.72;456;253;99;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
674;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;83;1.5553800000000002;108.61;52;45;506769.55;707;0.01;4666.14;28153.86;456;251;97;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
675;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;1;1.5522533333333335;106.56;53;45;496208.08;704;0.01;4656.76;27567.12;453;251;98;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
676;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;21;1.5199900000000002;118.72;47;45;541375.14;699;0.01;4559.97;30076.4;451;248;92;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
677;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;32;1.5544566666666666;106.56;53;45;496912.92;705;0.01;4663.37;27606.27;454;251;98;122;19;2;19;9;7;57;6;6;5;20;25;4;2;50.0;2;3;1;3;1;1;753;;2348.0;3.1181938911022575
678;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;22;1.5294033333333334;113.88;49;45;522494.37;700;0.01;4588.21;29027.46;452;248;94;122;19;2;19;9;7;57;6;6;5;20;25;4;2;50.0;2;3;1;3;1;1;283;;1155.0;4.081272084805653
679;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;9;1.5509799999999998;108.61;52;45;505335.97;705;0.01;4652.94;28074.22;454;251;97;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
680;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;6;1.5588666666666668;106.56;53;45;498322.6;707;0.01;4676.6;27684.59;456;251;98;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
681;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;76;1.5518566666666667;110.74;51;45;515535.75;707;0.01;4655.57;28640.87;456;251;96;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
682;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;18;1.5650266666666666;111.62;51;45;524053.59;713;0.01;4695.08;29114.09;460;253;96;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
683;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;16;1.5654799999999998;107.41;53;45;504424.67;710;0.01;4696.44;28023.59;457;253;98;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
684;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;40;1.5654799999999998;107.41;53;45;504424.67;710;0.01;4696.44;28023.59;457;253;98;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;579;;1098.0;1.8963730569948187
685;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;2;1.55758;108.61;52;45;507486.34;708;0.01;4672.74;28193.69;457;251;97;122;19;2;19;9;7;57;6;6;5;20;25;4;2;50.0;2;3;1;3;1;1;283;;1155.0;4.081272084805653
686;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;60;1.56198;109.47;52;45;512975.05;710;0.01;4685.94;28498.61;457;253;97;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;90;;203.0;2.2555555555555555
687;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;99;1.52285;113.88;49;45;520255.11;697;0.01;4568.55;28903.06;449;248;94;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
688;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;48;1.5285866666666668;111.6;50;45;511770.73;698;0.01;4585.76;28431.71;450;248;95;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;595;;1224.0;2.057142857142857
689;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;69;1.5632766666666666;107.41;53;45;503714.21;709;0.01;4689.83;27984.12;456;253;98;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;106;;327.0;3.0849056603773586
690;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;46;1.5250333333333335;113.88;49;45;521001.53;698;0.01;4575.1;28944.53;450;248;94;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;595;;1224.0;2.057142857142857
691;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;24;1.52722;113.88;49;45;521747.95;699;0.01;4581.66;28986.0;451;248;94;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
692;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;95;1.5250333333333335;113.88;49;45;521001.53;698;0.01;4575.1;28944.53;450;248;94;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;183;;431.0;2.3551912568306013
693;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;42;1.56989;107.41;53;45;505845.58;712;0.01;4709.67;28102.53;459;253;98;122;19;2;19;9;7;57;6;6;5;20;25;4;2;50.0;2;3;1;3;1;1;753;;2348.0;3.1181938911022575
694;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;37;1.56418;109.47;52;45;513697.55;711;0.01;4692.54;28538.75;458;253;97;122;19;2;19;9;7;57;6;6;5;20;25;4;2;50.0;2;3;1;3;1;1;753;;2348.0;3.1181938911022575
695;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;10;1.5733666666666668;105.42;54;45;497577.41;712;0.01;4720.1;27643.19;459;253;99;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;183;;431.0;2.3551912568306013
696;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;67;1.56989;107.41;53;45;505845.58;712;0.01;4709.67;28102.53;459;253;98;122;19;2;19;9;7;57;6;6;5;20;25;4;2;50.0;2;3;1;3;1;1;142;;591.0;4.161971830985915
697;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;35;1.5733666666666668;105.42;54;45;497577.41;712;0.01;4720.1;27643.19;459;253;99;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;579;;1098.0;1.8963730569948187
698;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;30;1.5588666666666668;106.56;53;45;498322.6;707;0.01;4676.6;27684.59;456;251;98;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;579;;1098.0;1.8963730569948187
699;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;4;1.5588666666666668;106.56;53;45;498322.6;707;0.01;4676.6;27684.59;456;251;98;122;19;2;19;9;7;57;6;6;5;20;25;4;4;100.0;2;3;1;3;1;1;199;;557.0;2.798994974874372
700;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;27;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;32;;5.0;0.15625
701;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;84;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;81;;12.0;0.14814814814814814
702;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;65;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;81;;12.0;0.14814814814814814
703;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;96;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;81;;12.0;0.14814814814814814
704;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;28;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;32;;5.0;0.15625
705;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;54;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;60;;9.0;0.15
706;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;15;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
707;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;87;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;81;;12.0;0.14814814814814814
708;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;59;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;74;;11.0;0.14864864864864866
709;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;5;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;46;;7.0;0.15217391304347827
710;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;92;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;81;;12.0;0.14814814814814814
711;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;0;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;60;;9.0;0.15
712;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;77;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;39;;6.0;0.15384615384615385
713;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;17;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;39;;6.0;0.15384615384615385
714;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;12;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;39;;6.0;0.15384615384615385
715;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;33;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;18;;3.0;0.16666666666666666
716;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;25;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
717;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;19;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
718;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;97;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
719;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;81;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;81;;12.0;0.14814814814814814
720;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;8;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;18;;3.0;0.16666666666666666
721;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;73;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;25;;4.0;0.16
722;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;89;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;32;;5.0;0.15625
723;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;82;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;74;;11.0;0.14864864864864866
724;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;34;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
725;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;70;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;39;;6.0;0.15384615384615385
726;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;29;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;60;;9.0;0.15
727;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;51;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;25;;4.0;0.16
728;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;57;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;60;;9.0;0.15
729;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;88;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;46;;7.0;0.15217391304347827
730;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;23;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;60;;9.0;0.15
731;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;45;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;18;;3.0;0.16666666666666666
732;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;66;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;81;;12.0;0.14814814814814814
733;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;36;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
734;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;56;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;74;;11.0;0.14864864864864866
735;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;26;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;39;;6.0;0.15384615384615385
736;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;43;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;32;;5.0;0.15625
737;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;52;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;25;;4.0;0.16
738;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;98;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;25;;4.0;0.16
739;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;61;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;18;;3.0;0.16666666666666666
740;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;44;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;74;;11.0;0.14864864864864866
741;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;68;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;74;;11.0;0.14864864864864866
742;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;41;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;18;;3.0;0.16666666666666666
743;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;85;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;60;;9.0;0.15
744;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;79;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
745;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;71;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
746;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;63;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
747;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;20;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;53;;8.0;0.1509433962264151
748;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;74;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;25;;4.0;0.16
749;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;72;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;74;;11.0;0.14864864864864866
750;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;86;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;81;;12.0;0.14814814814814814
751;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;75;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;25;;4.0;0.16
752;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;55;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;32;;5.0;0.15625
753;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;14;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;74;;11.0;0.14864864864864866
754;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;47;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;39;;6.0;0.15384615384615385
755;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;91;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;67;;10.0;0.14925373134328357
756;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;64;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;25;;4.0;0.16
757;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;11;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;39;;6.0;0.15384615384615385
758;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;49;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;81;;12.0;0.14814814814814814
759;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;62;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;39;;6.0;0.15384615384615385
760;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;80;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;18;;3.0;0.16666666666666666
761;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;39;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;53;;8.0;0.1509433962264151
762;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;90;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;25;;4.0;0.16
763;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;53;1.0473233333333332;28.66;91;47;90063.99;442;0.03;3141.97;5003.55;331;111;138;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;53;;8.0;0.1509433962264151
764;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;94;1.0457766666666666;28.98;90;47;90930.29;442;0.03;3137.33;5051.68;331;111;137;16;1;6;1;1;0;8;2;2;2;0;3;3;3;100.0;1;3;0;0;0;0;18;;3.0;0.16666666666666666
