;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS;Bugs_Delivered
205;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;54;8.0;8.0;946.0;10870.0;6.661338147750939e-16;225.65269012248424;7.032931888109008;210.98795664327025;1.9469633333333334;49.61;115;35;289758.71;808;0.02;5840.89;16097.71;482;326;150;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;2384;;1587.0;0.6656879194630873;1.9469633333333334
206;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;15;8.0;8.0;1080.0;11183.0;6.661338147750939e-16;225.65269012248424;6.1776351934618505;185.32905580385554;1.6753233333333335;46.44;104;35;233417.76;706;0.02;5025.97;12967.65;430;276;139;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;1758;;1394.0;0.7929465301478953;1.6753233333333335
207;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;87;6.0;8.0;1061.0;11338.0;6.661338147750939e-16;225.65269012248424;16.791291067451183;503.7387320235356;3.8823966666666667;85.17;143;35;992047.6;1558;0.01;11647.19;55113.76;862;696;178;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3789.0;0.0;3.8823966666666667
208;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;59;6.0;8.0;1061.0;11338.0;6.661338147750939e-16;225.65269012248424;16.791291067451183;503.7387320235356;3.89077;84.0;145;35;980473.8;1558;0.01;11672.31;54470.77;862;696;180;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3789.0;0.0;3.89077
209;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;5;8.0;8.0;982.0;10906.0;6.661338147750939e-16;225.65269012248424;24.169886904692206;725.0966071407662;4.38523;95.83;145;35;1260678.4;1756;0.01;13155.69;70037.69;962;794;180;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;5454.0;0.0;4.38523
210;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;92;6.0;16.0;510.0;10019.0;6.661338147750939e-16;224.6073141328456;1.446969798177527;43.40909394532581;1.0596866666666667;60.9;50;35;193604.63;496;0.02;3179.06;10755.81;322;174;85;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;461;;325.0;0.7049891540130152;1.0596866666666667
211;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;0;3.0;8.0;973.0;10898.0;6.661338147750939e-16;225.65269012248424;9.270884379284212;278.1265313785264;2.6269033333333334;57.07;138;35;449714.2;1060;0.02;7880.71;24984.12;610;450;173;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;2092.0;0.0;2.6269033333333334
212;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;77;6.0;8.0;1061.0;11338.0;6.661338147750939e-16;225.65269012248424;16.791291067451183;503.7387320235356;3.89492;83.42;146;35;974797.09;1558;0.01;11684.76;54155.39;862;696;181;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3789.0;0.0;3.89492
213;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;17;3.0;8.0;973.0;10898.0;6.661338147750939e-16;225.65269012248424;9.270884379284212;278.1265313785264;2.6327599999999998;56.25;140;35;444278.46;1060;0.02;7898.28;24682.14;610;450;175;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;2092.0;0.0;2.6327599999999998
214;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;12;6.0;8.0;1042.0;10996.0;6.661338147750939e-16;225.65269012248424;3.5408396840574023;106.22519052172207;1.2309466666666666;50.0;70;35;184641.75;550;0.02;3692.84;10257.88;350;200;105;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;794;;799.0;1.0062972292191437;1.2309466666666666
215;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;33;0.0;8.0;711.0;9767.0;6.661338147750939e-16;271.3712032086059;3.567069713199776;107.01209139599328;1.3228966666666666;49.09;77;35;194826.5;583;0.02;3968.69;10823.69;367;216;112;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;1004;;968.0;0.9641434262948207;1.3228966666666666
216;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;25;6.0;16.0;510.0;10019.0;6.661338147750939e-16;224.6073141328456;1.446969798177527;43.40909394532581;1.0596866666666667;60.9;50;35;193604.63;496;0.02;3179.06;10755.81;322;174;85;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;461;;325.0;0.7049891540130152;1.0596866666666667
217;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;19;6.0;8.0;973.0;10852.0;6.661338147750939e-16;225.65269012248424;14.478001561721568;434.34004685164706;3.4399300000000004;72.64;146;35;749598.3;1376;0.01;10319.79;41644.35;770;606;181;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3267.0;0.0;3.4399300000000004
218;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;97;0.0;16.0;334.0;9285.0;6.661338147750939e-16;271.3712032086059;1.046536981971835;31.396109459155056;0.9892566666666667;70.0;41;35;207743.59;475;0.01;2967.77;11541.31;311;164;76;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;328;;284.0;0.8658536585365854;0.9892566666666667
219;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;81;6.0;16.0;510.0;10019.0;6.661338147750939e-16;224.6073141328456;1.446969798177527;43.40909394532581;1.0652333333333333;58.56;52;35;187132.82;496;0.02;3195.7;10396.27;322;174;87;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;461;;325.0;0.7049891540130152;1.0652333333333333
220;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;8;6.0;8.0;1115.0;11063.0;6.661338147750939e-16;225.65269012248424;11.030225248584323;330.9067574575297;2.1111566666666666;49.56;125;35;313886.66;865;0.02;6333.47;17438.15;511;354;160;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;2733;;2489.0;0.9107208196121478;2.1111566666666666
221;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;73;8.0;8.0;982.0;10906.0;6.661338147750939e-16;225.65269012248424;24.169886904692206;725.0966071407662;4.38523;95.83;145;35;1260678.4;1756;0.01;13155.69;70037.69;962;794;180;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;5454.0;0.0;4.38523
222;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;89;6.0;8.0;936.0;10569.0;6.661338147750939e-16;225.65269012248424;17.340808114789255;520.2242434436777;3.220536666666667;68.54;144;35;662222.59;1291;0.01;9661.61;36790.14;727;564;179;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3913.0;0.0;3.220536666666667
223;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;82;6.0;8.0;973.0;10852.0;6.661338147750939e-16;225.65269012248424;14.478001561721568;434.34004685164706;3.4362633333333337;73.14;145;35;753963.56;1376;0.01;10308.79;41886.86;770;606;180;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3267.0;0.0;3.4362633333333337
224;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;34;6.0;16.0;510.0;10019.0;6.661338147750939e-16;224.6073141328456;1.446969798177527;43.40909394532581;1.06796;57.45;53;35;184071.86;496;0.02;3203.88;10226.21;322;174;88;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;461;;325.0;0.7049891540130152;1.06796
225;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;70;6.0;8.0;973.0;10852.0;6.661338147750939e-16;225.65269012248424;14.478001561721568;434.34004685164706;3.4435766666666665;72.14;147;35;745288.05;1376;0.01;10330.73;41404.89;770;606;182;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3267.0;0.0;3.4435766666666665
226;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;29;8.0;8.0;903.0;10605.0;6.661338147750939e-16;225.65269012248424;8.264913655528229;247.9474096658469;1.80944;47.3;111;35;256744.75;755;0.02;5428.32;14263.6;455;300;146;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;2059;;1865.0;0.9057795046138902;1.80944
227;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;51;8.0;8.0;958.0;11007.0;6.661338147750939e-16;225.65269012248424;22.131355922631624;663.9406776789488;4.647446666666666;102.1;145;35;1423560.85;1861;0.01;13942.34;79086.71;1015;846;180;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4994.0;0.0;4.647446666666666
228;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;57;8.0;8.0;941.0;10593.0;6.661338147750939e-16;225.65269012248424;10.143907430297114;304.31722290891344;2.8233366666666666;59.48;143;35;503758.05;1133;0.02;8470.01;27986.56;647;486;178;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;2289.0;0.0;2.8233366666666666
229;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;88;8.0;8.0;1048.0;11144.0;6.661338147750939e-16;225.65269012248424;11.406910321356387;342.2073096406916;2.27103;52.09;129;35;354914.62;926;0.02;6813.09;19717.48;542;384;164;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;3106;;2574.0;0.8287186091435931;2.27103
230;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;23;6.0;8.0;1042.0;10996.0;6.661338147750939e-16;225.65269012248424;3.5408396840574023;106.22519052172207;1.2334533333333333;49.3;71;35;182411.93;550;0.02;3700.36;10134.0;350;200;106;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;794;;799.0;1.0062972292191437;1.2334533333333333
231;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;45;8.0;8.0;927.0;10605.0;6.661338147750939e-16;225.65269012248424;17.8504408603044;535.5132258091321;4.1418;88.57;147;35;1100535.44;1655;0.01;12425.4;61140.86;911;744;182;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4028.0;0.0;4.1418
232;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;66;3.0;8.0;973.0;10898.0;6.661338147750939e-16;225.65269012248424;9.270884379284212;278.1265313785264;2.6149766666666667;58.77;134;35;461036.13;1060;0.02;7844.93;25613.12;610;450;169;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;2092.0;0.0;2.6149766666666667
233;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;36;8.0;8.0;982.0;10906.0;6.661338147750939e-16;225.65269012248424;24.169886904692206;725.0966071407662;4.39919;93.89;148;35;1239055.54;1756;0.01;13197.57;68836.42;962;794;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;5454.0;0.0;4.39919
234;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;56;6.0;8.0;1115.0;11063.0;6.661338147750939e-16;225.65269012248424;11.030225248584323;330.9067574575297;2.0925466666666668;52.5;118;35;329576.13;865;0.02;6277.64;18309.78;511;354;153;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;2733;;2489.0;0.9107208196121478;2.0925466666666668
235;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;26;8.0;8.0;958.0;11007.0;6.661338147750939e-16;225.65269012248424;22.131355922631624;663.9406776789488;4.66224;100.03;148;35;1399144.26;1861;0.01;13986.72;77730.24;1015;846;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4994.0;0.0;4.66224
236;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;43;8.0;8.0;1048.0;11144.0;6.661338147750939e-16;225.65269012248424;11.406910321356387;342.2073096406916;2.2655666666666665;52.91;127;35;359636.47;926;0.02;6796.7;19979.8;542;384;162;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;3106;;2574.0;0.8287186091435931;2.2655666666666665
237;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;52;3.0;8.0;973.0;10898.0;6.661338147750939e-16;225.65269012248424;9.270884379284212;278.1265313785264;2.623946666666667;57.48;137;35;452487.19;1060;0.02;7871.84;25138.18;610;450;172;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;2092.0;0.0;2.623946666666667
238;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;98;0.0;16.0;318.0;9305.0;6.661338147750939e-16;271.3712032086059;0.36112895856774596;10.833868757032377;0.89;90.52;29;35;241681.03;445;0.01;2670.0;13426.72;295;150;64;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;134;;98.0;0.7313432835820896;0.89
239;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;61;8.0;8.0;857.0;10588.0;6.661338147750939e-16;224.6073140319487;1.9901400002335525;59.70420000700658;1.1409633333333333;54.25;60;35;185692.04;521;0.02;3422.89;10316.22;335;186;95;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;618;;447.0;0.7233009708737864;1.1409633333333333
240;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;44;6.0;8.0;936.0;10569.0;6.661338147750939e-16;225.65269012248424;17.340808114789255;520.2242434436777;3.223993333333333;68.07;145;35;658361.83;1291;0.01;9671.98;36575.66;727;564;180;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3913.0;0.0;3.223993333333333
241;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;68;6.0;16.0;510.0;10019.0;6.661338147750939e-16;224.6073141328456;1.446969798177527;43.40909394532581;1.0540066666666668;63.44;48;35;200590.62;496;0.02;3162.02;11143.92;322;174;83;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;461;;325.0;0.7049891540130152;1.0540066666666668
242;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;41;6.0;8.0;912.0;10569.0;6.661338147750939e-16;225.65269012248424;4.187851691407065;125.63555074221196;1.5521133333333335;45.82;97;35;213375.79;661;0.02;4656.34;11854.21;407;254;132;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;1481;;945.0;0.638082376772451;1.5521133333333335
243;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;85;6.0;8.0;936.0;10569.0;6.661338147750939e-16;225.65269012248424;17.340808114789255;520.2242434436777;3.21356;69.51;142;35;670095.07;1291;0.01;9640.68;37227.5;727;564;177;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3913.0;0.0;3.21356
244;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;79;8.0;8.0;927.0;10605.0;6.661338147750939e-16;225.65269012248424;17.8504408603044;535.5132258091321;4.14616;87.97;148;35;1094250.35;1655;0.01;12438.48;60791.69;911;744;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4028.0;0.0;4.14616
245;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;71;8.0;8.0;928.0;10569.0;6.661338147750939e-16;225.65269012248424;3.6028819313375067;108.08645794012521;1.4323533333333334;47.07;87;35;202258.03;620;0.02;4297.06;11236.56;386;234;122;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;1233;;813.0;0.6593673965936739;1.4323533333333334
246;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;63;8.0;8.0;946.0;10870.0;6.661338147750939e-16;225.65269012248424;7.032931888109008;210.98795664327025;1.9646833333333333;46.76;122;35;275619.47;808;0.02;5894.05;15312.19;482;326;157;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;2384;;1587.0;0.6656879194630873;1.9646833333333333
247;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;20;6.0;8.0;1130.0;11111.0;6.661338147750939e-16;225.65269012248424;36.04211408064938;1081.2634224194815;5.2184;113.04;148;35;1769672.58;2083;0.01;15655.2;98315.14;1127;956;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;8133.0;0.0;5.2184
248;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;74;8.0;8.0;958.0;11007.0;6.661338147750939e-16;225.65269012248424;22.131355922631624;663.9406776789488;4.66224;100.03;148;35;1399144.26;1861;0.01;13986.72;77730.24;1015;846;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4994.0;0.0;4.66224
249;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;72;0.0;16.0;318.0;9305.0;6.661338147750939e-16;271.3712032086059;0.36112895856774596;10.833868757032377;0.89;90.52;29;35;241681.03;445;0.01;2670.0;13426.72;295;150;64;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;134;;98.0;0.7313432835820896;0.89
250;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;86;0.0;16.0;318.0;9305.0;6.661338147750939e-16;271.3712032086059;0.36112895856774596;10.833868757032377;0.89;90.52;29;35;241681.03;445;0.01;2670.0;13426.72;295;150;64;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;134;;98.0;0.7313432835820896;0.89
251;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;75;0.0;8.0;722.0;9831.0;6.661338147750939e-16;271.3712032086059;13.20700191333471;396.21005740004125;2.4245966666666665;57.32;127;35;416954.34;991;0.02;7273.79;23164.13;575;416;162;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3584.0;0.0;2.4245966666666665
252;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;55;8.0;8.0;941.0;10593.0;6.661338147750939e-16;225.65269012248424;10.143907430297114;304.31722290891344;2.8171800000000005;60.32;141;35;509789.46;1133;0.02;8451.54;28321.64;647;486;176;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;2289.0;0.0;2.8171800000000005
253;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;14;6.0;8.0;1115.0;11063.0;6.661338147750939e-16;225.65269012248424;11.030225248584323;330.9067574575297;2.1239566666666665;47.65;130;35;303644.05;865;0.02;6371.87;16869.11;511;354;165;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;2733;;2489.0;0.9107208196121478;2.1239566666666665
254;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;47;3.0;8.0;973.0;10898.0;6.661338147750939e-16;225.65269012248424;9.270884379284212;278.1265313785264;2.617983333333333;58.33;135;35;458147.34;1060;0.02;7853.95;25452.63;610;450;170;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;2092.0;0.0;2.617983333333333
255;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;91;8.0;8.0;958.0;11007.0;6.661338147750939e-16;225.65269012248424;22.131355922631624;663.9406776789488;4.66224;100.03;148;35;1399144.26;1861;0.01;13986.72;77730.24;1015;846;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4994.0;0.0;4.66224
256;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;64;6.0;8.0;1061.0;11338.0;6.661338147750939e-16;225.65269012248424;16.791291067451183;503.7387320235356;3.8990466666666665;82.86;147;35;969191.94;1558;0.01;11697.14;53844.0;862;696;182;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3789.0;0.0;3.8990466666666665
257;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;11;8.0;8.0;1080.0;11183.0;6.661338147750939e-16;225.65269012248424;6.1776351934618505;185.32905580385554;1.6753233333333335;46.44;104;35;233417.76;706;0.02;5025.97;12967.65;430;276;139;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;1758;;1394.0;0.7929465301478953;1.6753233333333335
258;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;49;8.0;8.0;958.0;11007.0;6.661338147750939e-16;225.65269012248424;22.131355922631624;663.9406776789488;4.657336666666667;100.71;147;35;1407180.59;1861;0.01;13972.01;78176.7;1015;846;182;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4994.0;0.0;4.657336666666667
259;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;62;6.0;8.0;973.0;10852.0;6.661338147750939e-16;225.65269012248424;14.478001561721568;434.34004685164706;3.4288700000000003;74.16;143;35;762863.57;1376;0.01;10286.61;42381.31;770;606;178;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3267.0;0.0;3.4288700000000003
260;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;80;8.0;8.0;928.0;10569.0;6.661338147750939e-16;225.65269012248424;3.6028819313375067;108.08645794012521;1.4198766666666667;49.94;82;35;212721.57;620;0.02;4259.63;11817.87;386;234;117;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;1233;;813.0;0.6593673965936739;1.4198766666666667
261;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;39;6.0;8.0;1061.0;11338.0;6.661338147750939e-16;225.65269012248424;16.791291067451183;503.7387320235356;3.903153333333333;82.3;148;35;963656.94;1558;0.01;11709.46;53536.5;862;696;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3789.0;0.0;3.903153333333333
262;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;90;8.0;8.0;958.0;11007.0;6.661338147750939e-16;225.65269012248424;22.131355922631624;663.9406776789488;4.657336666666667;100.71;147;35;1407180.59;1861;0.01;13972.01;78176.7;1015;846;182;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4994.0;0.0;4.657336666666667
263;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;53;8.0;8.0;946.0;10870.0;6.661338147750939e-16;225.65269012248424;7.032931888109008;210.98795664327025;1.96715;46.38;123;35;273721.95;808;0.02;5901.45;15206.78;482;326;158;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;2384;;1587.0;0.6656879194630873;1.96715
264;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;94;8.0;8.0;927.0;10605.0;6.661338147750939e-16;225.65269012248424;17.8504408603044;535.5132258091321;4.14616;87.97;148;35;1094250.35;1655;0.01;12438.48;60791.69;911;744;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4028.0;0.0;4.14616
265;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;7;8.0;8.0;927.0;10605.0;6.661338147750939e-16;225.65269012248424;17.8504408603044;535.5132258091321;4.137413333333333;89.18;146;35;1106900.2;1655;0.01;12412.24;61494.46;911;744;181;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;4028.0;0.0;4.137413333333333
266;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;31;0.0;8.0;722.0;9831.0;6.661338147750939e-16;271.3712032086059;13.20700191333471;396.21005740004125;2.4503633333333332;53.53;136;35;393499.62;991;0.02;7351.09;21861.09;575;416;171;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;3584.0;0.0;2.4503633333333332
267;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;93;6.0;16.0;510.0;10019.0;6.661338147750939e-16;224.6073141328456;1.446969798177527;43.40909394532581;1.0596866666666667;60.9;50;35;193604.63;496;0.02;3179.06;10755.81;322;174;85;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;461;;325.0;0.7049891540130152;1.0596866666666667
268;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;38;8.0;8.0;941.0;10593.0;6.661338147750939e-16;225.65269012248424;10.143907430297114;304.31722290891344;2.79828;63.0;135;35;528874.92;1133;0.02;8394.84;29381.94;647;486;170;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;2289.0;0.0;2.79828
269;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;58;8.0;8.0;1080.0;11183.0;6.661338147750939e-16;225.65269012248424;6.1776351934618505;185.32905580385554;1.6801733333333335;45.57;106;35;229676.67;706;0.02;5040.52;12759.82;430;276;141;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;1758;;1394.0;0.7929465301478953;1.6801733333333335
270;Bambu;5SGXEA7N2F45C1-Stratix-V;bfsdfs;int8_t;78;6.0;8.0;1099.0;11385.0;6.661338147750939e-16;222.7771630176236;23.781611760541555;713.4483528162465;4.93531;106.42;148;35;1575630.92;1970;0.01;14805.93;87535.05;1070;900;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;;5298.0;0.0;4.93531
