,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Assignment,ExitPoint,Function.1,FunctionCall,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
251,1.135633333,58,35,191197.68,521,0.02,3406.9,10622.09,335,186,93,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,618.0,1.135633333,6,0,0,86,55,21,97,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,3,1,2,2,1,2,1,1,1,0,0,2,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,8
252,3.43993,146,35,749598.3,1376,0.01,10319.79,41644.35,770,606,181,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.43993,21,0,0,48,89,24,11,89,126,45,88,42,9,60,120,32,85,124,80,126,16,43,77,16,0,0,0,0,0,0,0,16,5,19,23,0,50,0,28,18,24,17,5,1,46,2,24,15,14,2,17,3,45,10,14,16,21,12,1,7,37,0,8,8
253,2.44757,135,35,395962.24,991,0.02,7342.71,21997.9,575,416,170,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,2.44757,16,0,0,88,81,27,96,81,79,71,24,77,29,39,104,94,112,123,8,0,0,0,0,0,0,0,0,0,0,0,0,13,24,17,0,2,20,0,15,16,18,10,0,4,29,0,14,10,15,6,3,11,20,0,9,12,19,11,3,4,15,0,12,8
254,1.547263333,95,35,217186.68,661,0.02,4641.79,12065.93,407,254,130,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1481.0,1.547263333,10,0,0,35,56,82,20,76,12,106,43,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,7,6,16,3,14,8,5,11,1,4,7,4,8,5,2,5,7,0,5,0,5,4,2,7,4,3,3,1,3,8
255,1.06796,53,35,184071.86,496,0.02,3203.88,10226.21,322,174,88,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,461.0,1.06796,5,0,0,124,58,65,87,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16
256,1.22586,68,35,189286.96,550,0.02,3677.58,10515.94,350,200,103,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,794.0,1.22586,7,0,0,118,6,11,125,15,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7,1,2,6,3,2,3,3,1,1,1,5,0,0,4,1,2,2,1,2,3,0,2,1,1,1,1,1,1,0,8
257,3.230853333,147,35,650786.36,1291,0.01,9692.56,36154.8,727,564,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.230853333,20,0,0,88,41,105,127,41,18,111,83,70,6,30,124,54,62,60,5,63,99,7,2,0,0,0,0,0,0,0,0,12,9,7,14,1,41,0,20,13,24,10,0,1,53,0,13,11,22,9,12,11,39,1,19,9,13,10,7,7,33,0,14,8
258,1.811916667,112,35,254800.9,755,0.02,5435.75,14155.61,455,300,147,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2059.0,1.811916667,12,0,0,87,105,95,9,44,5,77,37,65,12,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,3,9,13,4,10,7,5,15,2,5,15,7,7,6,1,8,12,5,7,0,7,5,1,13,3,3,13,3,4,8
259,4.39919,148,35,1239055.54,1756,0.01,13197.57,68836.42,962,794,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,4.39919,25,0,0,89,53,49,88,56,26,45,42,86,127,20,73,105,48,50,27,63,43,74,25,103,77,30,104,5,0,0,0,11,21,6,27,9,42,0,22,9,16,8,26,0,47,0,17,9,16,12,21,0,48,0,28,9,10,7,18,9,49,0,21,8
260,4.394563333,147,35,1246172.36,1756,0.01,13183.69,69231.8,962,794,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,4.394563333,25,0,0,50,10,78,39,68,27,23,2,41,64,30,4,17,11,109,64,122,89,56,80,84,102,121,126,86,0,0,0,22,25,11,28,1,59,0,22,17,9,2,22,1,55,0,24,16,12,11,23,0,48,0,18,8,12,10,22,0,50,0,17,8
261,0.93886,36,35,213590.97,458,0.01,2816.58,11866.16,302,156,71,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,219.0,0.93886,3,0,0,61,106,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
262,1.831156667,120,35,240339.48,755,0.02,5493.47,13352.19,455,300,155,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2059.0,1.831156667,12,0,0,91,125,58,15,37,124,48,22,38,43,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,11,5,11,11,0,16,5,8,18,3,2,16,0,13,8,3,9,13,1,9,0,6,5,1,9,6,3,7,1,7,8
263,0.93886,36,35,213590.97,458,0.01,2816.58,11866.16,302,156,71,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,219.0,0.93886,3,0,0,98,123,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
264,2.273736667,130,35,352604.31,926,0.02,6821.21,19589.13,542,384,165,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,3106.0,2.273736667,15,0,0,25,117,29,64,6,77,23,52,121,61,11,126,113,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,8,5,2,21,3,15,10,24,13,5,3,24,8,16,3,21,13,6,8,9,0,5,11,14,14,7,9,20,0,12,8
265,0.9981,44,35,195309.75,475,0.02,2994.3,10850.54,311,164,79,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,328.0,0.9981,4,0,0,15,42,94,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
266,2.433343333,130,35,408801.42,991,0.02,7300.03,22711.19,575,416,165,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,2.433343333,16,0,0,37,123,124,116,106,72,102,122,113,64,67,50,69,71,33,120,0,0,0,0,0,0,0,0,0,0,0,0,15,18,7,0,1,26,0,19,23,15,7,2,15,25,0,13,6,18,12,2,8,30,0,13,6,17,4,7,4,15,0,16,8
267,3.666306667,147,35,851106.84,1465,0.01,10998.92,47283.71,815,650,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.666306667,22,0,0,109,45,89,98,73,33,60,102,50,126,54,28,36,14,98,24,95,123,105,5,126,22,0,0,0,0,0,0,14,17,15,22,0,61,0,25,20,21,8,20,0,54,0,23,18,23,4,14,0,45,0,18,19,15,15,12,0,41,0,27,8
268,3.662423333,146,35,856029.07,1465,0.01,10987.27,47557.17,815,650,181,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.662423333,22,0,0,68,84,105,127,121,101,13,61,15,17,70,105,83,123,55,84,27,9,30,76,117,31,0,0,0,0,0,0,1,16,13,22,0,50,0,29,6,18,10,18,4,49,0,21,6,18,7,25,1,43,4,20,12,18,2,13,1,48,0,20,8
269,3.899046667,147,35,969191.94,1558,0.01,11697.14,53844.0,862,696,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.899046667,23,0,0,54,39,28,123,36,54,11,28,64,105,24,14,97,10,3,116,40,51,23,36,4,26,112,0,0,0,0,0,9,13,9,14,0,47,0,18,14,10,17,12,0,49,0,27,8,15,9,22,9,47,0,22,14,12,8,17,2,45,0,17,8
270,1.537326667,91,35,225277.58,661,0.02,4611.98,12515.42,407,254,126,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1481.0,1.537326667,10,0,0,82,88,40,109,2,120,61,50,121,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,8,4,16,3,7,5,3,17,2,5,5,2,6,3,0,5,6,0,5,1,5,4,2,6,3,1,4,2,3,8
271,3.230853333,147,35,650786.36,1291,0.01,9692.56,36154.8,727,564,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.230853333,20,0,0,26,66,27,28,121,2,126,80,56,88,76,13,19,125,41,26,91,80,30,31,0,0,0,0,0,0,0,0,15,12,13,17,0,40,0,20,17,15,15,9,0,46,0,18,15,16,2,20,2,37,0,20,16,19,1,7,12,23,0,9,8
272,1.315283333,74,35,201558.36,583,0.02,3945.85,11197.69,367,216,109,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1004.0,1.315283333,8,0,0,88,32,124,112,121,69,72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,1,7,1,7,5,3,5,3,1,4,2,0,6,1,5,2,2,3,3,0,4,2,1,2,1,2,2,0,8
273,1.544806667,94,35,219148.96,661,0.02,4634.42,12174.94,407,254,129,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1481.0,1.544806667,10,0,0,106,64,70,65,125,49,127,114,95,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,5,5,17,1,12,6,3,15,0,3,7,4,4,3,0,5,5,0,5,1,6,3,1,5,3,1,4,2,4,8
274,3.220536667,144,35,662222.59,1291,0.01,9661.61,36790.14,727,564,179,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.220536667,20,0,0,108,37,19,30,124,58,43,17,120,36,115,117,98,51,21,74,73,22,29,32,0,0,0,0,0,0,0,0,12,12,13,15,11,51,0,17,9,20,7,8,3,48,1,22,20,19,10,25,12,32,0,25,17,15,2,6,8,40,0,14,8
275,0.99519,43,35,199269.18,475,0.01,2985.57,11070.51,311,164,78,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,328.0,0.99519,4,0,0,93,38,123,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
276,3.015213333,143,35,580059.41,1210,0.02,9045.64,32225.52,686,524,178,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.015213333,19,0,0,8,79,95,70,13,46,70,85,55,74,109,82,26,108,99,14,34,106,91,0,0,0,0,0,0,0,0,0,3,28,4,7,0,49,0,26,13,16,7,5,6,36,0,13,10,28,9,20,9,28,0,9,12,14,16,6,15,22,0,9,8
277,2.80781,138,35,519139.89,1133,0.02,8423.43,28841.1,647,486,173,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,2.80781,18,0,0,73,76,72,107,53,67,55,109,48,98,73,29,22,111,97,112,99,81,0,0,0,0,0,0,0,0,0,0,10,19,0,16,0,47,0,18,22,13,13,0,5,29,0,8,9,20,15,13,2,28,0,15,15,19,10,0,6,14,1,7,8
278,4.38991,146,35,1253379.38,1756,0.01,13169.73,69632.19,962,794,181,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,4.38991,25,0,0,119,49,55,20,9,25,60,80,74,95,105,16,12,52,99,62,39,6,113,111,29,96,123,114,36,0,0,0,7,11,9,25,5,45,0,20,6,15,5,21,1,45,0,22,12,17,6,21,0,48,0,18,11,11,13,21,0,50,0,23,8
279,1.33514,82,35,184640.21,583,0.02,4005.42,10257.79,367,216,117,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1004.0,1.33514,8,0,0,6,9,17,8,65,120,37,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,12,7,4,14,2,5,3,1,3,2,1,4,4,0,5,2,5,5,2,4,2,3,3,2,2,3,1,3,2,0,8
280,1.330306667,80,35,188571.0,583,0.02,3990.92,10476.17,367,216,115,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1004.0,1.330306667,8,0,0,2,16,10,37,13,59,111,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,14,2,2,8,6,5,4,4,3,3,2,7,3,0,3,0,6,4,2,4,3,5,4,2,1,3,1,2,3,0,8
281,2.44193,133,35,400990.42,991,0.02,7325.79,22277.25,575,416,168,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,2.44193,16,0,0,56,70,62,14,39,111,66,99,38,101,32,22,96,85,79,51,0,0,0,0,0,0,0,0,0,0,0,0,18,15,14,7,5,32,0,12,15,13,9,0,19,25,7,23,16,21,8,16,3,28,0,21,17,15,13,7,8,16,0,14,8
282,4.39919,148,35,1239055.54,1756,0.01,13197.57,68836.42,962,794,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,4.39919,25,0,0,104,111,24,98,123,90,39,53,16,73,82,5,54,33,83,5,114,114,53,73,119,105,22,98,107,0,0,0,11,8,3,17,8,50,0,27,22,7,15,21,2,47,0,27,9,14,9,20,6,58,0,19,11,14,14,17,1,49,0,23,8
283,4.1418,147,35,1100535.44,1655,0.01,12425.4,61140.86,911,744,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,4.1418,24,0,0,28,16,40,71,76,9,109,99,5,104,86,60,3,74,56,59,78,66,23,9,113,17,17,10,0,0,0,0,12,17,9,22,3,55,0,20,12,8,6,25,0,49,0,11,15,20,5,19,0,61,0,26,17,19,15,16,8,48,0,14,8
284,3.024936667,146,35,569972.88,1210,0.02,9074.81,31665.16,686,524,181,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.024936667,19,0,0,13,101,62,30,20,104,54,14,59,8,38,56,4,49,66,68,48,90,124,0,0,0,0,0,0,0,0,0,11,23,8,13,0,49,0,24,27,11,12,0,6,32,0,14,17,23,12,17,0,38,0,11,20,14,9,5,6,20,0,9,8
285,4.657336667,147,35,1407180.59,1861,0.01,13972.01,78176.7,1015,846,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,4.657336667,26,0,0,85,98,40,29,51,87,74,104,104,124,41,14,69,79,92,58,72,8,60,87,17,100,56,99,89,67,0,0,8,16,13,21,2,52,0,25,10,10,7,17,3,55,0,22,7,23,3,22,5,46,0,21,28,13,9,20,0,42,0,23,8
286,0.93886,36,35,213590.97,458,0.01,2816.58,11866.16,302,156,71,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,219.0,0.93886,3,0,0,102,69,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
287,1.135633333,58,35,191197.68,521,0.02,3406.9,10622.09,335,186,93,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,618.0,1.135633333,6,0,0,69,69,70,107,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,2,4,0,7,2,2,3,3,1,1,0,0,2,0,3,2,2,0,3,0,1,0,0,0,1,0,1,0,8
288,3.19937,138,35,686473.16,1291,0.01,9598.11,38137.4,727,564,173,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.19937,20,0,0,123,45,48,95,45,59,2,116,37,25,54,62,53,27,33,43,31,40,100,121,0,0,0,0,0,0,0,0,7,17,19,16,5,50,0,18,18,19,12,6,0,47,2,12,13,17,13,16,4,33,0,13,17,26,2,6,11,32,0,10,8
289,2.12647,131,35,301682.74,865,0.02,6379.41,16760.15,511,354,166,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2733.0,2.12647,14,0,0,118,124,99,52,40,126,61,39,107,69,118,95,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,9,11,11,23,10,5,1,18,11,3,6,18,2,17,6,7,9,14,7,15,0,8,7,11,14,6,1,13,0,14,8
290,1.056863333,49,35,197029.49,496,0.02,3170.59,10946.08,322,174,84,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,461.0,1.056863333,5,0,0,15,25,65,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,2,3,2,2,1,0,2,0,0,1,1,0,1,1,0,1,1,1,2,0,0,0,0,0,1,0,0,0,16
291,1.056863333,49,35,197029.49,496,0.02,3170.59,10946.08,322,174,84,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,461.0,1.056863333,5,0,0,126,74,8,126,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,2,5,2,2,1,1,2,1,1,1,1,1,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,16
292,5.2184,148,35,1769672.58,2083,0.01,15655.2,98315.14,1127,956,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,5.2184,28,0,0,89,68,116,94,5,120,41,10,44,28,101,13,87,63,108,77,25,87,82,25,107,3,90,39,94,87,96,106,6,7,8,18,3,53,0,19,8,9,9,23,0,46,0,26,13,21,6,18,0,39,0,21,9,24,8,25,5,46,0,20,8
293,3.001986667,139,35,594134.3,1210,0.02,9005.96,33007.46,686,524,174,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.001986667,19,0,0,13,121,46,4,6,106,37,89,37,113,123,59,62,57,2,11,89,4,55,0,0,0,0,0,0,0,0,0,6,21,7,17,0,43,0,23,22,11,14,0,4,29,0,18,3,22,8,12,1,32,5,13,14,18,14,3,8,25,0,5,8
294,4.1418,147,35,1100535.44,1655,0.01,12425.4,61140.86,911,744,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,4.1418,24,0,0,89,34,87,103,20,29,7,114,33,115,83,5,62,15,6,90,7,45,12,31,36,85,127,95,0,0,0,0,6,9,6,19,6,46,0,21,17,16,25,21,0,53,0,25,11,18,2,18,7,43,4,24,13,9,20,25,0,53,0,20,8
295,1.964683333,122,35,275619.47,808,0.02,5894.05,15312.19,482,326,157,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2384.0,1.964683333,13,0,0,4,49,64,7,42,122,18,123,39,107,47,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,10,6,7,16,0,12,5,14,11,1,1,21,5,14,3,6,10,11,4,13,0,5,6,0,11,5,5,11,1,5,8
296,4.38991,146,35,1253379.38,1756,0.01,13169.73,69632.19,962,794,181,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,4.38991,25,0,0,96,17,38,103,3,120,89,48,120,107,26,109,46,60,56,88,24,98,101,30,21,30,65,41,101,0,0,0,16,3,5,24,0,52,0,19,13,8,13,20,0,39,0,21,5,15,8,25,0,46,2,22,20,1,4,18,0,38,0,19,8
297,1.327856667,79,35,190606.49,583,0.02,3983.57,10589.25,367,216,114,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1004.0,1.327856667,8,0,0,38,109,126,21,85,125,102,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,6,3,10,2,5,2,2,4,3,2,5,3,0,4,2,5,5,0,4,3,4,4,1,2,3,1,3,2,0,8
298,3.662423333,146,35,856029.07,1465,0.01,10987.27,47557.17,815,650,181,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,3.662423333,22,0,0,25,21,108,72,49,26,82,54,14,75,120,30,3,110,44,35,85,32,6,127,81,99,0,0,0,0,0,0,19,20,9,15,5,46,0,19,11,11,15,14,0,58,0,19,8,22,9,17,2,42,0,14,13,17,10,3,0,34,0,14,8
299,4.652403333,146,35,1415318.78,1861,0.01,13957.21,78628.82,1015,846,181,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,0.0,4.652403333,26,0,0,37,80,4,79,125,40,107,125,120,47,62,22,94,26,127,84,119,91,21,27,76,111,10,113,69,16,0,0,8,10,9,18,4,46,0,23,11,12,14,16,0,48,0,17,1,19,14,18,0,54,0,18,17,12,10,21,16,50,0,22,8
300,0.413963333,27,31,37072.78,212,0.03,1241.89,2059.6,160,52,58,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,25.0,0.413963333,13,-113,0,38,109,32,-91,20,-77,-116,39,38,122,25,41,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
301,0.45,33,31,36777.27,225,0.04,1350.0,2043.18,167,58,64,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,30.0,0.45,19,20,0,15,22,74,-28,12,55,62,-44,-91,85,-54,95,74,124,-75,-71,94,87,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
302,0.344383333,16,31,41035.57,186,0.03,1033.15,2279.75,145,41,47,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,15.0,0.344383333,2,-26,0,7,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
303,0.42568,27,31,38855.12,218,0.03,1277.04,2158.62,165,53,58,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,30.0,0.42568,14,47,0,-22,-75,-21,15,-12,-16,49,89,-6,-68,-21,49,-57,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
304,0.41201,27,31,36897.9,211,0.03,1236.03,2049.88,159,52,58,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,30.0,0.41201,13,26,0,64,98,75,12,36,-35,10,-98,9,-50,-117,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
305,0.499173333,37,31,40776.95,246,0.04,1497.52,2265.39,181,65,68,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,35.0,0.499173333,26,20,0,-27,80,-30,-41,-97,-47,93,16,-115,43,30,-93,-103,7,16,113,-96,-51,41,-57,-3,114,-64,108,68,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
306,0.37053,21,31,36920.53,195,0.03,1111.59,2051.14,150,45,52,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,25.0,0.37053,6,-26,0,88,109,-70,116,118,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
307,0.454273333,32,31,38286.72,228,0.04,1362.82,2127.04,170,58,63,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,30.0,0.454273333,19,-113,0,-71,23,61,-116,83,16,105,57,-98,51,-110,-42,-92,71,-124,102,23,17,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
308,0.5012,37,31,40942.71,247,0.04,1503.6,2274.6,182,65,68,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,12.0,0.5012,26,60,0,1,-83,-60,-50,-38,126,12,-49,-25,64,-43,-105,60,-95,-32,24,-48,13,90,-22,-79,106,-95,8,109,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
309,0.42159,28,31,36407.26,215,0.03,1264.77,2022.63,163,52,59,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,25.0,0.42159,13,-26,0,-41,-105,126,-112,-51,-119,-31,50,125,61,78,-121,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
310,0.42551,28,31,37452.58,217,0.03,1276.53,2080.7,164,53,59,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,30.0,0.42551,14,67,0,82,-30,10,-61,21,-82,-37,20,-104,44,-103,-57,121,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
311,0.41787,27,31,37422.52,214,0.03,1253.61,2079.03,162,52,58,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,25.0,0.41787,13,-109,0,-38,-85,27,83,27,50,28,-67,-117,90,-91,-56,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
