,FUNCTION,DistinctOperators,ProgramLevel,Goto,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
709,mergesort,37,0.01,0,100,0,0,0,0,-73,107,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
710,mergesort,37,0.01,0,100,0,0,0,0,-67,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
711,mergesort,37,0.02,0,100,0,0,0,0,-58,9,44,-110,-25,-10,38,121,-43,101,-42,-43,-39,62,-103,9,126,103,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764
712,mergesort,37,0.01,0,100,0,0,0,0,21,-11,-46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
713,mergesort,37,0.02,0,100,0,0,0,0,-82,-4,-25,-84,17,-90,-47,-87,-61,-105,47,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
714,mergesort,37,0.02,0,100,0,0,0,0,-42,12,51,8,-63,-24,16,-89,90,-56,101,119,76,-54,12,-121,111,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764
715,mergesort,37,0.01,0,100,0,0,0,0,-7,42,-57,-50,98,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
716,mergesort,37,0.02,0,100,0,0,0,0,-11,-82,35,58,88,120,126,87,63,96,118,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418
717,mergesort,37,0.02,0,100,0,0,0,0,-37,40,79,16,-78,-20,-66,57,105,-31,-9,64,-53,51,-60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659
718,mergesort,37,0.02,0,100,0,0,0,0,43,125,-26,-122,69,45,79,4,80,21,84,-10,-116,29,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
719,mergesort,37,0.02,0,100,0,0,0,0,95,-78,-88,-60,-97,-2,101,122,-56,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
720,mergesort,37,0.02,0,100,0,0,0,0,-60,-96,-126,-42,-98,-12,95,10,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
721,mergesort,37,0.02,0,100,0,0,0,0,63,105,83,-71,-13,-21,120,123,-45,78,-1,114,-126,76,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641
722,mergesort,37,0.02,0,100,0,0,0,0,-66,126,-64,-69,29,122,42,-10,0,54,-107,41,-105,59,-93,-122,-6,-40,-76,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787
723,mergesort,37,0.01,0,100,0,0,0,0,-71,62,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
724,mergesort,37,0.01,0,100,0,0,0,0,-104,-118,-69,-14,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
725,mergesort,37,0.02,0,100,0,0,0,0,35,41,86,-33,-62,61,-84,53,83,-113,-11,-31,-35,29,-110,-110,53,122,112,-107,-72,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845
726,mergesort,37,0.02,0,100,0,0,0,0,-104,-45,49,-123,-78,63,3,58,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348
727,mergesort,37,0.02,0,100,0,0,0,0,97,92,88,34,-93,97,-61,78,-54,-46,-46,100,42,-29,70,83,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690
728,mergesort,37,0.02,0,100,0,0,0,0,92,22,-26,61,-35,90,-92,79,59,-69,-39,118,17,12,-39,-99,8,86,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766
729,mergesort,37,0.02,0,100,0,0,0,0,-11,99,25,3,75,-62,-81,-39,21,-15,-10,108,120,-88,31,-124,-2,-28,-24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
730,mergesort,37,0.02,0,100,0,0,0,0,-78,-27,83,98,-33,-11,-103,-83,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
731,mergesort,37,0.02,0,100,0,0,0,0,32,85,19,-17,-38,65,-54,104,-123,-98,100,-87,-42,102,-10,112,-99,113,-99,104,-107,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851
732,mergesort,37,0.01,0,100,0,0,0,0,109,44,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
733,mergesort,37,0.02,0,100,0,0,0,0,-15,104,-61,-20,124,-14,97,-63,63,123,99,-46,-90,-56,23,72,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692
734,mergesort,37,0.01,0,100,0,0,0,0,76,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
735,mergesort,37,0.01,0,100,0,0,0,0,71,-7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
736,mergesort,37,0.02,0,100,0,0,0,0,-11,93,-82,111,-118,4,6,-82,-44,4,-69,3,82,-91,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643
737,mergesort,37,0.02,0,100,0,0,0,0,98,2,-27,-38,79,-108,10,-27,-13,-36,20,-94,27,-75,65,85,98,-115,54,68,24,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849
738,mergesort,37,0.02,0,100,0,0,0,0,-47,93,60,102,0,-89,57,-108,123,-96,70,-42,-4,-111,1,-124,101,122,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774
739,mergesort,37,0.02,0,100,0,0,0,0,8,5,-27,70,1,120,-27,1,109,27,63,-70,-116,-12,-104,-93,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702
740,mergesort,37,0.01,0,100,0,0,0,0,125,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
741,mergesort,37,0.02,0,100,0,0,0,0,-87,91,52,87,35,16,-8,5,15,13,85,-123,-111,-117,77,118,-85,-95,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764
742,mergesort,37,0.02,0,100,0,0,0,0,-121,13,93,-65,-102,19,27,-124,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
743,mergesort,37,0.02,0,100,0,0,0,0,65,112,70,51,-15,84,0,82,70,119,-69,-77,45,9,-122,-108,-31,111,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770
744,mergesort,37,0.02,0,100,0,0,0,0,-21,2,-77,-9,18,88,50,-44,-10,-32,-82,-118,123,14,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641
745,mergesort,37,0.02,0,100,0,0,0,0,-102,-82,50,126,-68,19,-98,-94,108,105,-41,60,5,-35,38,-82,30,-115,20,45,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823
746,mergesort,37,0.02,0,100,0,0,0,0,-10,-10,-57,26,-90,-114,-94,94,-26,19,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404
747,mergesort,37,0.02,0,100,0,0,0,0,68,-117,2,-84,-38,-17,-97,7,79,37,89,19,94,46,-47,82,-64,26,-42,-87,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823
748,mergesort,37,0.02,0,100,0,0,0,0,-57,-39,-121,9,74,17,-75,-5,-1,23,123,18,36,45,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645
749,mergesort,37,0.02,0,100,0,0,0,0,51,61,-110,107,-42,20,-39,4,18,57,-39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
750,mergesort,37,0.01,0,100,0,0,0,0,52,-14,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
751,mergesort,37,0.02,0,100,0,0,0,0,58,17,-76,-72,-58,41,30,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
752,mergesort,37,0.02,0,100,0,0,0,0,-90,85,81,-80,-114,-72,76,-43,120,-111,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408
753,mergesort,37,0.02,0,100,0,0,0,0,93,-79,-11,67,-72,-71,19,-72,23,-10,121,-82,-15,40,-73,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657
754,mergesort,37,0.01,0,100,0,0,0,0,55,-10,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
755,mergesort,37,0.01,0,100,0,0,0,0,-106,1,-15,72,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
756,mergesort,37,0.02,0,100,0,0,0,0,-44,-77,114,54,-73,27,-2,77,62,-99,-21,-64,7,103,-6,-38,-83,-9,-70,80,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829
757,mergesort,37,0.02,0,100,0,0,0,0,111,82,71,-31,100,96,65,33,44,-94,-94,-29,-93,-71,29,-122,15,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695
758,mergesort,37,0.02,0,100,0,0,0,0,-37,124,19,-34,-83,-28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
759,mergesort,37,0.02,0,100,0,0,0,0,106,16,-81,6,-126,-123,76,-122,90,62,-90,-109,-2,50,89,115,25,-112,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766
760,mergesort,37,0.01,0,100,0,0,0,0,90,-50,-84,67,89,84,-1,40,-82,62,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412
761,mergesort,37,0.01,0,100,0,0,0,0,120,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
762,mergesort,37,0.02,0,100,0,0,0,0,-89,-12,84,-39,-65,48,-78,-29,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
763,mergesort,37,0.02,0,100,0,0,0,0,-45,114,-27,16,-8,28,-122,85,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
764,mergesort,37,0.02,0,100,0,0,0,0,-107,-97,88,70,-96,-86,113,24,91,117,-21,100,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557
765,mergesort,37,0.02,0,100,0,0,0,0,-26,40,118,86,48,30,-107,-27,54,-2,10,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424
766,mergesort,37,0.01,0,100,0,0,0,0,-3,67,-117,-15,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
767,mergesort,37,0.02,0,100,0,0,0,0,-56,-47,-86,-13,-50,53,29,125,81,56,-56,-96,-44,-122,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635
768,mergesort,37,0.02,0,100,0,0,0,0,-54,122,84,-71,20,73,6,-88,-59,-94,35,-73,105,35,76,56,-55,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715
769,mergesort,37,0.01,0,100,0,0,0,0,-123,120,13,94,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
770,mergesort,37,0.02,0,100,0,0,0,0,101,16,125,-112,68,-10,-11,-119,-77,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
771,mergesort,37,0.02,0,100,0,0,0,0,109,-1,-62,-54,55,82,-77,-92,-54,-29,-94,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426
772,mergesort,37,0.01,0,100,0,0,0,0,-3,-66,-113,89,-35,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
773,mergesort,37,0.01,0,100,0,0,0,0,29,-115,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
774,mergesort,37,0.01,0,100,0,0,0,0,-113,71,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
775,mergesort,37,0.02,0,100,0,0,0,0,78,-56,71,-73,124,45,76,-89,-28,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
776,mergesort,37,0.02,0,100,0,0,0,0,-88,18,23,78,14,77,73,-125,64,-57,56,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424
777,mergesort,37,0.02,0,100,0,0,0,0,39,60,-18,-11,-89,-3,-44,77,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297
778,mergesort,37,0.02,0,100,0,0,0,0,-53,72,35,77,116,-19,80,-76,-99,-10,-44,-105,-13,36,52,25,-107,47,87,96,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815
779,mergesort,37,0.01,0,100,0,0,0,0,-51,-121,-53,-102,39,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
780,mergesort,37,0.01,0,100,0,0,0,0,-72,-19,116,-83,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
781,mergesort,37,0.02,0,100,0,0,0,0,48,80,122,75,99,-84,-59,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
782,mergesort,37,0.02,0,100,0,0,0,0,-94,-53,2,23,112,38,-123,71,42,-66,-113,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
783,mergesort,37,0.02,0,100,0,0,0,0,45,122,-43,118,117,-22,-42,83,66,16,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404
784,mergesort,37,0.02,0,100,0,0,0,0,55,126,83,52,-100,-52,-97,-22,25,31,-5,-33,-93,68,-10,-5,67,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709
785,mergesort,37,0.02,0,100,0,0,0,0,-56,19,-40,65,-32,-94,110,-58,99,71,123,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
786,mergesort,37,0.02,0,100,0,0,0,0,79,-96,-75,-9,125,-118,-18,31,-116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
787,mergesort,37,0.01,0,100,0,0,0,0,-100,-80,-103,-3,-95,103,39,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
788,mergesort,37,0.02,0,100,0,0,0,0,-83,-49,-67,-46,-16,-82,25,-54,-72,24,-1,100,102,108,7,102,40,65,-79,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785
789,mergesort,37,0.02,0,100,0,0,0,0,112,9,5,105,-10,-113,-118,48,-6,75,112,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424
790,mergesort,37,0.01,0,100,0,0,0,0,105,-72,-101,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
791,mergesort,37,0.02,0,100,0,0,0,0,-40,28,18,8,74,21,114,3,-6,97,-56,35,-108,-123,109,31,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702
792,mergesort,37,0.02,0,100,0,0,0,0,70,18,91,-107,-104,77,103,-97,-15,122,-98,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426
793,mergesort,37,0.02,0,100,0,0,0,0,-103,-26,-3,111,-85,59,-59,112,-105,55,55,-20,15,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551
794,mergesort,37,0.02,0,100,0,0,0,0,12,-24,54,-109,-79,-10,-108,-38,-100,40,46,22,-9,-86,-50,-57,36,-55,98,109,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827
795,mergesort,37,0.02,0,100,0,0,0,0,-3,18,93,19,47,-69,-99,-115,-114,121,-10,7,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463
796,mergesort,37,0.01,0,100,0,0,0,0,-48,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
797,mergesort,37,0.02,0,100,0,0,0,0,67,98,60,101,-61,-86,28,-104,67,-12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406
798,mergesort,37,0.01,0,100,0,0,0,0,71,-4,73,-89,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
799,mergesort,37,0.02,0,100,0,0,0,0,-71,23,-11,-59,-14,-28,26,82,-32,104,72,-106,-58,-70,76,48,13,107,115,-69,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823
800,quicksort,36,0.02,0,100,0,0,0,0,20,-111,-80,97,44,54,-55,30,-73,71,122,-3,77,-40,-35,34,59,-58,-29,14,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545
801,quicksort,36,0.02,0,100,0,0,0,0,110,18,-58,-54,-18,-28,20,106,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
802,quicksort,36,0.02,0,100,0,0,0,0,49,93,0,-108,-111,80,43,38,100,-39,73,74,-16,-80,123,-82,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546
803,quicksort,36,0.02,0,100,0,0,0,0,-53,-8,5,29,-110,-24,-66,-76,-35,13,-115,-89,9,22,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
804,quicksort,36,0.02,0,100,0,0,0,0,-47,-86,-4,-86,80,84,84,40,-51,-100,61,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
805,quicksort,36,0.02,0,100,0,0,0,0,121,9,-107,-91,-104,-97,-44,-35,-28,118,-5,44,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
806,quicksort,36,0.02,0,100,0,0,0,0,-35,-95,-86,50,-15,-72,-72,90,120,64,-17,-28,22,28,83,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685
807,quicksort,36,0.02,0,100,0,0,0,0,113,126,-126,-61,82,-92,-112,-2,-76,27,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
808,quicksort,36,0.02,0,100,0,0,0,0,-69,8,-60,-40,-111,-93,117,-17,96,102,117,-66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
809,quicksort,36,0.02,0,100,0,0,0,0,-23,-90,53,-123,59,74,125,-121,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
810,quicksort,36,0.02,0,100,0,0,0,0,73,-62,-12,-40,48,-6,-77,-91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
811,quicksort,36,0.02,0,100,0,0,0,0,90,28,-54,-104,33,120,106,-45,46,-122,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
812,quicksort,36,0.02,0,100,0,0,0,0,59,-3,-5,-93,-112,-13,-12,56,13,51,-68,119,92,-78,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513
813,quicksort,36,0.02,0,100,0,0,0,0,120,4,-13,-42,-62,-88,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
814,quicksort,36,0.01,0,100,0,0,0,0,97,69,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
