,FUNCTION,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,DecisionPoint,GlobalVariables,If,Goto,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Flip_Flop
661,bellmanford,0.920526667,41,35,165021.48,442,0.02,2761.58,9167.86,302,76,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,214.0,0.920526667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,4,1,1,1,1,0,1,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,483
662,bellmanford,1.07929,54,35,172086.62,500,0.02,3237.87,9560.37,336,89,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,361.0,1.07929,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,4,0,0,0,2,0,2,1,0,5,1,6,3,0,1,0,0,0,0,0,1,1,0,2,0,612
663,bellmanford,1.002373333,47,35,169070.64,473,0.02,3007.12,9392.81,322,82,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,283.0,1.002373333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,1,2,0,2,1,0,1,0,2,2,2,4,0,0,0,0,0,1,1,1,1,0,0,0,635
664,bellmanford,0.736626667,19,35,242214.13,384,0.01,2209.88,13456.34,265,54,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,68.0,0.736626667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
665,bellmanford,2.742726667,130,35,447486.51,1117,0.02,8228.18,24860.36,713,165,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1843.0,2.742726667,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,2,0,48,4,3,13,0,46,0,14,10,17,17,9,10,39,2,24,18,6,30,7,0,21,0,21,725
666,bellmanford,3.460496667,132,35,708811.84,1406,0.01,10381.49,39378.44,891,167,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,2515.0,3.460496667,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,26,0,54,0,24,18,0,58,0,43,50,25,32,11,0,50,0,28,10,28,26,20,9,62,7,37,723
667,bellmanford,0.903046667,35,35,189640.02,442,0.01,2709.14,10535.56,302,70,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,214.0,0.903046667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,2,0,0,0,1,1,0,1,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,483
668,bellmanford,5.527616667,137,35,1787800.6,2233,0.01,16582.85,99322.26,1389,172,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,4449.0,5.527616667,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,26,0,48,0,12,0,0,70,0,22,13,30,20,0,11,54,0,28,11,24,28,9,0,64,0,19,735
669,bellmanford,5.225613333,137,35,1583990.7,2111,0.01,15676.84,87999.48,1320,172,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,4160.0,5.225613333,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,17,0,72,0,19,31,0,63,0,5,20,28,8,7,0,61,0,15,39,19,27,16,0,59,0,59,734
670,bellmanford,2.735483333,122,35,475570.41,1125,0.02,8206.45,26420.58,721,157,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1830.0,2.735483333,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,16,0,41,0,11,11,0,53,2,14,8,5,27,21,0,39,2,15,24,0,19,19,0,29,4,14,725
671,bellmanford,5.224066667,138,35,1572046.21,2108,0.01,15672.2,87335.9,1317,173,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,4145.0,5.224066667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,20,0,50,0,11,20,0,56,0,16,20,50,39,13,10,69,0,16,33,8,35,0,0,76,2,17,734
672,bellmanford,1.32038,76,35,178772.7,583,0.02,3961.14,9931.82,387,111,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,566.0,1.32038,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,6,0,6,2,4,2,4,3,0,1,9,2,12,6,1,4,4,6,6,3,5,7,1,0,0,0,553
673,bellmanford,5.83866,138,35,1996885.65,2356,0.01,17515.98,110938.09,1457,173,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,4777.0,5.83866,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,22,0,55,0,29,6,0,68,0,14,5,22,10,17,0,62,0,49,43,25,17,5,0,45,0,18,733
674,bellmanford,2.717006667,123,35,468517.94,1116,0.02,8151.02,26028.77,712,158,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1828.0,2.717006667,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,28,0,67,0,21,8,0,41,11,17,19,27,21,27,15,35,0,9,14,0,23,23,0,37,0,7,725
675,bellmanford,4.21334,136,35,1047448.77,1704,0.01,12640.02,58191.6,1060,171,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,3254.0,4.21334,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,27,0,64,0,16,9,0,57,8,25,0,26,26,5,0,59,0,20,19,16,35,25,0,60,0,33,734
676,bellmanford,0.78239,24,35,212223.7,399,0.01,2347.17,11790.21,275,59,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,105.0,0.78239,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
677,bellmanford,3.165513333,125,35,632849.47,1297,0.02,9496.54,35158.3,821,160,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,2258.0,3.165513333,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,3,0,70,2,22,7,0,46,0,8,8,20,15,36,0,53,0,18,9,39,9,10,0,48,0,22,725
678,bellmanford,1.191073333,64,35,174892.53,539,0.02,3573.22,9716.25,360,99,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,458.0,1.191073333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,0,6,1,5,2,1,0,0,2,9,4,6,8,0,5,1,2,6,2,5,3,1,0,1,0,435
679,bellmanford,1.315283333,74,35,182895.55,583,0.02,3945.85,10160.86,387,109,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,562.0,1.315283333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,1,6,2,4,4,0,5,2,5,9,3,8,7,0,3,2,7,3,3,4,3,1,1,0,0,553
680,bellmanford,1.210256667,68,35,167255.68,543,0.02,3630.77,9291.98,364,103,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,462.0,1.210256667,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,6,0,3,3,2,2,0,3,0,1,7,5,5,8,0,0,0,3,5,1,4,2,2,0,2,0,435
681,bellmanford,1.09548,56,35,168429.86,505,0.02,3286.44,9357.21,341,91,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,366.0,1.09548,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,1,8,3,0,2,1,0,0,1,6,3,3,3,1,0,0,1,0,1,2,2,1,0,1,0,612
682,bellmanford,2.95436,126,35,540401.59,1209,0.02,8863.08,30022.31,770,161,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,2049.0,2.95436,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,32,11,0,59,5,28,4,0,46,0,17,32,7,23,5,0,41,0,33,17,13,15,7,8,54,0,22,724
683,bellmanford,1.750033333,99,35,240364.62,743,0.02,5250.1,13353.59,484,134,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,956.0,1.750033333,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,17,0,27,0,13,2,6,14,0,14,7,6,20,15,1,12,3,9,10,8,13,3,4,9,2,5,657
684,bellmanford,2.11958,113,35,306260.45,882,0.02,6358.74,17014.47,571,148,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1267.0,2.11958,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,9,0,38,0,10,0,0,26,0,25,7,14,14,10,0,22,5,6,10,17,11,0,2,19,14,7,749
685,bellmanford,2.15372,114,35,308463.51,895,0.02,6461.16,17136.86,584,149,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1275.0,2.15372,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,57,0,13,0,0,26,0,7,13,17,20,5,0,30,12,19,13,13,11,0,0,13,5,16,749
686,bellmanford,1.350633333,79,35,175924.43,593,0.02,4051.9,9773.58,397,114,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,572.0,1.350633333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,8,0,19,1,3,0,4,2,1,3,9,4,11,8,0,1,0,5,4,3,4,7,2,0,1,4,553
687,bellmanford,2.47313,119,35,404793.14,1021,0.02,7419.39,22488.51,650,154,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1628.0,2.47313,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,5,0,45,0,8,19,0,35,0,24,29,22,23,13,6,30,0,37,26,11,15,11,0,30,10,9,657
688,bellmanford,1.91816,106,35,269809.03,806,0.02,5754.48,14989.39,522,141,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1105.0,1.91816,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,6,9,23,0,12,0,0,18,0,13,12,13,17,8,0,15,4,14,13,6,9,8,3,9,0,10,749
689,bellmanford,2.72554,130,35,444682.21,1110,0.02,8176.62,24704.57,706,165,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1836.0,2.72554,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,28,3,61,0,16,10,2,42,0,7,19,10,20,3,0,54,0,24,30,13,18,0,0,36,5,14,725
690,bellmanford,2.684706667,125,35,455541.08,1100,0.02,8054.12,25307.84,696,160,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1822.0,2.684706667,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,4,0,43,19,30,0,0,40,9,9,9,25,18,11,0,45,0,29,24,10,24,4,0,38,0,21,725
691,bellmanford,3.915463333,133,35,925801.19,1589,0.01,11746.39,51433.4,990,168,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,2992.0,3.915463333,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,8,0,58,0,34,17,0,55,0,24,0,22,27,19,0,44,0,30,23,19,24,6,0,65,3,34,724
692,bellmanford,1.32621,73,35,186941.05,589,0.02,3978.63,10385.61,393,108,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,570.0,1.32621,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,9,0,6,0,0,3,0,0,7,3,7,6,0,6,2,4,8,1,6,4,1,0,1,0,553
693,bellmanford,3.447283333,133,35,700796.56,1399,0.01,10341.85,38933.14,884,168,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,2494.0,3.447283333,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,14,3,63,0,19,0,0,68,0,43,24,11,24,3,0,53,0,30,27,17,33,2,0,39,29,17,723
694,bellmanford,3.152603333,128,35,615496.75,1287,0.02,9457.81,34194.26,811,163,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,2265.0,3.152603333,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,13,0,43,0,25,14,11,57,1,12,43,35,28,9,0,56,0,28,37,3,28,31,0,35,0,28,725
695,bellmanford,2.896793333,127,35,525699.71,1184,0.02,8690.38,29205.54,745,162,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,2039.0,2.896793333,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,20,0,55,13,27,0,0,44,0,32,6,29,22,14,0,37,0,16,12,15,25,11,0,28,2,21,724
696,bellmanford,0.77716,23,35,219969.73,398,0.01,2331.48,12220.54,274,58,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,104.0,0.77716,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
697,bellmanford,1.192383333,62,35,180732.76,542,0.02,3577.15,10040.71,363,97,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,455.0,1.192383333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,0,8,2,1,3,2,3,0,0,3,2,6,6,0,0,1,2,2,1,2,2,1,0,2,0,435
698,bellmanford,0.78043,24,35,211691.81,398,0.01,2341.29,11760.66,274,59,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,106.0,0.78043,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
699,bellmanford,2.70351,127,35,451507.69,1105,0.02,8110.53,25083.76,701,162,12,4,12,2,3,3,2,3,15,3,3,100,0,0,1,3,1,1830.0,2.70351,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,24,9,51,8,18,0,0,49,0,6,9,20,22,25,0,42,0,21,18,22,23,7,0,48,0,17,725
700,mergesort,0.75847,34,37,144856.39,370,0.02,2275.41,8047.58,253,71,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,817.0,0.75847,14,0,0,-9,-14,114,109,-73,86,-4,-2,-95,42,-73,90,78,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
701,mergesort,0.711223333,29,37,149724.85,353,0.01,2133.67,8318.05,243,66,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,327.0,0.711223333,7,0,0,27,-11,-109,-66,27,-62,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
702,mergesort,0.854586667,48,37,126478.65,400,0.02,2563.76,7026.59,272,85,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,1615.0,0.854586667,25,0,0,28,21,74,-15,-29,-37,85,-43,-79,54,75,-57,-102,-99,104,-113,-39,-103,124,-112,56,41,-109,-10,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
703,mergesort,0.670173333,24,37,162726.46,339,0.01,2010.52,9040.36,234,61,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,56.0,0.670173333,2,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
704,mergesort,0.78032,37,37,139287.35,377,0.02,2340.96,7738.19,258,74,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,909.0,0.78032,16,0,0,58,93,-56,-108,-75,29,-73,-81,-83,-56,-55,-126,79,46,-12,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
705,mergesort,0.707193333,29,37,147523.13,351,0.01,2121.58,8195.73,242,66,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,311.0,0.707193333,6,0,0,11,-39,-23,48,-21,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
706,mergesort,0.747773333,33,37,144626.0,366,0.02,2243.32,8034.78,251,70,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,702.0,0.747773333,12,0,0,114,-11,-114,-5,19,-50,35,116,-52,-125,-72,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
707,mergesort,0.72895,32,37,141598.65,358,0.02,2186.85,7866.59,246,69,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,490.0,0.72895,9,0,0,75,-83,109,-60,44,26,-92,-15,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
708,mergesort,0.731426667,33,37,139004.52,358,0.02,2194.28,7722.47,245,70,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,620.0,0.731426667,10,0,0,-8,117,125,102,46,-11,-22,99,23,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
709,mergesort,0.688,27,37,151321.78,344,0.01,2064.0,8406.77,237,64,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,152.0,0.688,4,0,0,-73,107,41,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
710,mergesort,0.674126667,24,37,163686.5,341,0.01,2022.38,9093.69,236,61,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,54.0,0.674126667,2,0,0,-67,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
711,mergesort,0.81949,42,37,135362.43,390,0.02,2458.47,7520.14,265,79,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,1489.0,0.81949,22,0,0,-58,9,44,51,-110,-25,-10,38,121,-43,76,-119,101,-42,-43,-39,62,-103,9,126,103,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
712,mergesort,0.698593333,28,37,149549.16,348,0.01,2095.78,8308.29,240,65,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,229.0,0.698593333,5,0,0,21,-11,-46,-63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
713,mergesort,0.77825,37,37,137750.51,376,0.02,2334.75,7652.81,258,74,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,842.0,0.77825,15,0,0,-82,-4,-25,111,-84,17,-90,-47,-87,-61,10,-118,-105,47,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
714,mergesort,0.81553,43,37,131575.13,387,0.02,2446.59,7309.73,262,80,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,1483.0,0.81553,22,0,0,-42,12,51,85,8,-63,-24,16,-89,90,-123,3,-56,101,119,76,-54,12,-121,111,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
715,mergesort,0.711223333,29,37,149724.85,353,0.01,2133.67,8318.05,243,66,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,325.0,0.711223333,7,0,0,-7,42,-57,55,-50,98,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
716,mergesort,0.763763333,37,37,135186.01,369,0.02,2291.29,7510.33,251,74,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,835.0,0.763763333,15,0,0,-11,-82,35,-60,58,88,120,126,87,63,-76,88,96,118,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
717,mergesort,0.80058,42,37,129064.96,381,0.02,2401.74,7170.28,259,79,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,1303.0,0.80058,19,0,0,-37,40,79,103,16,-78,-20,-66,57,105,56,65,-31,-9,64,-53,51,-60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
718,mergesort,0.78777,41,37,129031.03,376,0.02,2363.31,7168.39,255,78,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,1276.0,0.78777,18,0,0,43,125,-26,40,-122,69,45,79,4,80,37,-104,21,84,-10,-116,29,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
719,mergesort,0.7589,35,37,139594.38,369,0.02,2276.7,7755.24,253,72,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,725.0,0.7589,13,0,0,95,-78,-88,79,-60,-97,-2,101,122,-56,-28,-48,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
720,mergesort,0.74573,33,37,142976.67,365,0.02,2237.19,7943.15,251,70,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,642.0,0.74573,11,0,0,-60,-96,-126,-59,-42,-98,-12,95,10,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
721,mergesort,0.791403333,39,37,136273.71,380,0.02,2374.21,7570.76,259,76,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,1281.0,0.791403333,18,0,0,63,105,83,25,-71,-13,-21,120,123,-45,-25,-65,78,-1,114,-126,76,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
722,mergesort,0.829996667,42,37,138194.63,395,0.02,2489.99,7677.48,269,79,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,1527.0,0.829996667,23,0,0,-66,126,-64,-69,-69,29,122,42,-10,0,-103,3,54,-107,41,-105,59,-93,-122,-6,-40,-76,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
723,mergesort,0.688,27,37,151321.78,344,0.01,2064.0,8406.77,237,64,10,2,10,0,4,4,3,0,14,4,4,100,0,0,1,3,1,154.0,0.688,4,0,0,-71,62,87,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
