;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28
1186;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;60;83;97;111;112;3;13;6;56;74;123;82;95;73;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1187;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;99;126;117;79;10;82;14;45;50;86;50;101;60;116;124;117;83;91;79;20;105;56;28;58;27;98;83;0;0
1188;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;48;49;102;29;52;10;101;36;19;78;95;104;95;78;23;83;38;9;11;43;12;72;125;16;122;63;2;46;67
1189;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;69;87;65;20;112;16;43;104;80;72;123;15;24;36;62;19;68;65;36;23;42;123;24;12;0;0;0;0;0
1190;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;46;51;17;45;33;122;89;61;42;114;108;89;93;119;18;27;78;61;0;0;0;0;0;0;0;0;0;0;0
1191;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;24;11;107;37;83;2;61;92;74;111;116;78;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1192;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;95;42;45;112;111;37;63;94;119;115;23;107;85;51;51;72;25;79;102;110;29;35;17;47;42;0;0;0;0
1193;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;42;76;18;47;46;103;32;115;2;25;124;36;12;103;122;105;112;22;122;114;52;3;0;0;0;0;0;0;0
1194;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;37;18;86;77;67;75;8;38;113;90;50;75;97;109;66;47;13;49;85;53;46;51;46;75;77;24;0;0;0
1195;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;10;77;79;81;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1196;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;67;13;23;19;126;97;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1197;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;35;38;36;68;38;107;64;111;70;59;102;66;48;96;39;114;53;108;54;127;97;0;0;0;0;0;0;0;0
1198;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;30;59;28;44;45;68;32;107;93;58;81;22;13;71;55;21;6;36;51;8;115;88;64;12;10;30;13;19;30
1199;Bambu;xc7a100t-1csg324-Artix-7;bfsdfs;int8_t;4;32;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1200;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;27;52;-57;86;-88;0;12;-60;72;25;66;3;-56;110;-124;10;108;-20;60;72;107;102;-43;92;48;45;0;0;0
1201;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;84;126;-57;-104;-47;-53;49;-53;-2;-53;10;-15;52;75;-110;101;-9;-20;73;-17;-7;106;-36;113;43;0;0;0;0
1202;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;65;104;-14;-35;103;25;26;67;-87;63;-9;126;9;-70;45;-94;111;-66;-63;106;-4;-2;-22;41;-71;0;0;0;0
1203;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;96;107;120;-42;5;120;102;-16;-79;24;11;-21;-15;76;-78;-14;47;-43;62;-115;-101;-93;121;-28;-111;82;-69;-127;90
1204;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;28;-13;50;68;-38;123;57;74;-125;32;73;-61;14;-105;-60;35;-28;80;33;-87;78;-73;-47;-57;74;-12;0;0;0
1205;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;54;70;45;7;19;24;12;117;-87;-66;90;83;-80;-85;89;59;-18;-36;-124;84;106;-107;-119;31;30;-119;-60;-83;116
1206;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;15;-22;-4;-111;-94;106;-121;72;-52;6;35;51;-87;-53;29;-79;-15;0;0;0;0;0;0;0;0;0;0;0;0
1207;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;87;-87;-25;-43;93;101;-54;19;16;-76;-55;-126;107;53;-68;114;-100;67;125;-3;-3;-26;91;-114;11;0;0;0;0
1208;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;59;91;59;-83;99;-107;-28;127;-57;20;-63;-93;-28;-101;-96;-58;22;92;-81;39;46;86;-35;115;-119;20;-86;-70;-9
1209;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;5;111;4;66;116;-61;0;-46;86;113;65;30;18;41;19;120;-92;0;0;0;0;0;0;0;0;0;0;0;0
1210;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;92;-90;51;-95;-26;102;79;-42;-117;-61;-68;-96;-32;125;69;89;-65;-4;-8;-65;-19;18;-114;-59;-39;-74;-22;105;-32
1211;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;0;56;5;119;62;-126;111;-77;-115;34;45;-94;-22;126;-110;55;111;0;0;0;0;0;0;0;0;0;0;0;0
1212;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;77;81;41;-11;79;-20;-76;-15;-120;-68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1213;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;17;-47;12;-69;-125;-117;-12;-106;-114;70;-114;18;-30;36;-117;120;-95;0;0;0;0;0;0;0;0;0;0;0;0
1214;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;12;-102;-124;92;77;86;-32;57;100;89;-95;101;-29;-109;-44;24;27;0;0;0;0;0;0;0;0;0;0;0;0
1215;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;33;97;24;62;39;-4;-48;16;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1216;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;25;47;23;-106;31;113;-64;-103;-113;32;11;-52;-15;-90;122;54;47;69;119;-14;-88;2;-48;61;16;114;0;0;0
1217;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;19;33;25;31;-35;6;65;33;-35;-7;-39;1;-29;38;-39;1;52;0;0;0;0;0;0;0;0;0;0;0;0
1218;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;97;104;69;124;43;-2;70;-88;9;-29;-30;123;-102;8;-41;-104;78;49;124;-34;-106;-108;89;81;-50;-1;-101;44;58
1219;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;81;-58;105;-39;19;122;-77;-7;-16;-41;29;-117;-19;-21;-100;37;20;77;-61;-2;-69;23;8;-40;69;0;0;0;0
1220;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;8;20;-97;-85;91;77;10;-53;-60;-125;-32;69;64;16;-39;85;56;0;0;0;0;0;0;0;0;0;0;0;0
1221;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;73;-101;52;59;-47;54;-8;0;1;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1222;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;89;50;-24;-83;71;-99;80;79;24;97;-69;-80;-56;-96;-29;-60;-16;61;33;-123;-35;25;88;86;-111;0;0;0;0
1223;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;82;40;108;-15;86;44;120;27;-16;83;-27;117;16;-103;121;-78;-69;16;95;-30;118;19;-99;21;-40;0;0;0;0
1224;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;34;115;47;20;-60;-44;-22;113;-32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1225;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;70;31;116;60;77;-90;-75;-96;36;-39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1226;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;29;28;47;-65;-106;-7;-12;-71;117;-47;87;-126;54;36;-73;60;-10;65;-45;52;-92;117;65;-35;31;119;0;0;0
1227;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;51;-53;125;84;14;-121;108;-83;-24;-86;121;91;-75;-100;33;-102;46;24;-95;-18;66;76;-97;24;-125;24;124;-109;-83
1228;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;57;-41;-112;50;30;118;73;121;14;-87;-84;-54;103;60;-43;-120;91;-56;-123;60;126;44;25;-117;-117;-52;54;-42;12
1229;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;88;-98;25;-47;-111;-83;-96;-124;19;-41;-56;0;105;127;-97;-76;76;-106;-51;126;74;-87;93;-52;-37;0;0;0;0
1230;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;23;-28;107;-24;-127;-92;17;-48;50;-48;-117;-104;8;-109;16;-15;-104;110;-2;8;-16;29;122;86;30;45;0;0;0
1231;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;45;115;72;40;-105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1232;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;66;-113;119;64;106;42;34;109;110;65;-43;-45;67;25;47;71;87;34;22;-84;-79;44;-29;-69;-6;0;0;0;0
1233;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;36;-29;-111;-79;-13;16;21;-107;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1234;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;56;65;-8;95;-38;75;-14;40;100;103;72;70;-111;94;84;111;-81;49;125;-120;-69;-4;28;-99;-114;-8;81;5;47
1235;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;26;-27;-67;-116;46;82;99;-55;-54;88;-27;-2;-119;127;104;-43;-115;-125;89;-87;70;-71;50;-30;-25;74;0;0;0
1236;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;43;35;99;-33;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1237;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;52;-17;74;119;40;-74;-66;-45;66;31;-24;-119;30;-77;123;-106;19;-92;81;71;-57;-6;-30;86;20;33;71;-51;68
1238;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;98;61;-64;69;-112;47;-71;65;72;-33;-85;-93;-28;-124;31;-101;22;101;-86;-120;-10;-57;-54;37;17;98;-83;-39;71
1239;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;61;56;-119;111;-106;-90;76;-106;6;-20;73;-17;-74;-40;-39;-82;9;51;-37;-24;-31;10;-18;-76;-38;0;0;0;0
1240;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;44;-11;-72;-116;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1241;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;68;35;111;-118;104;-96;19;-78;-93;8;7;-67;34;81;53;29;16;-97;-34;-69;-100;119;116;-121;119;0;0;0;0
1242;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;41;73;23;40;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1243;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;85;90;85;-102;7;83;84;-75;98;-11;-41;110;99;96;127;-7;-11;25;-65;-114;-12;32;-40;-41;117;0;0;0;0
1244;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;79;-13;45;121;68;-45;-41;73;-96;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1245;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;71;95;37;-40;59;29;-100;-7;98;-82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1246;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;63;73;101;-55;-2;-49;50;-60;50;-126;-104;121;76;11;-7;-61;43;-23;-7;72;79;-60;-90;-121;56;0;0;0;0
1247;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;20;72;104;7;-64;-54;-40;90;91;-111;92;-72;127;-85;-11;29;-4;87;-6;119;-21;37;124;4;-9;30;0;0;0
1248;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;74;-21;-17;8;-11;-23;88;6;-125;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1249;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;72;-90;-2;91;-98;76;-113;-30;-91;-27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1250;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;86;95;-101;-22;35;51;94;-71;71;99;-95;79;116;-73;-89;22;-13;57;-122;126;48;-126;19;101;-61;0;0;0;0
1251;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;75;51;-100;-120;-14;-4;101;-88;13;-119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1252;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;55;-41;-18;-19;-54;-61;-53;-87;83;40;118;-37;-62;127;-1;-126;-19;37;66;-17;-108;-88;119;-63;6;88;-65;-34;119
1253;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;14;-125;-62;85;-81;122;-111;-76;-63;109;-115;33;78;45;-43;38;98;0;0;0;0;0;0;0;0;0;0;0;0
1254;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;47;84;-127;84;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1255;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;91;-76;-82;-105;-77;48;-18;-2;-96;41;-1;-39;-112;35;-109;-12;60;-39;67;32;55;99;-125;-95;14;-3;44;-6;-9
1256;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;64;18;-84;64;-110;-102;-108;-22;30;-61;124;115;-74;-61;124;22;74;-112;-107;-80;105;-97;-13;31;120;0;0;0;0
1257;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;11;-77;-86;45;-73;-19;-34;108;-109;-4;-72;99;-85;-85;-76;-38;47;0;0;0;0;0;0;0;0;0;0;0;0
1258;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;49;-51;-36;-96;-42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1259;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;62;-91;63;-16;-120;-35;10;12;-126;-67;-65;114;-91;87;-87;72;-93;-64;37;80;-72;121;-117;38;124;0;0;0;0
1260;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;80;32;86;-9;-98;108;80;-59;-82;-126;80;-34;-125;-49;-97;37;24;-10;-48;2;28;-45;20;111;-127;0;0;0;0
1261;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;39;-85;-90;-100;-42;-54;9;52;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1262;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;90;56;-91;67;10;18;-25;31;54;83;-105;-92;-97;-103;-27;-23;71;54;91;-41;-104;-116;-37;-69;69;109;-9;46;-108
1263;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;53;-4;-21;-35;62;-127;-43;-43;-123;4;69;102;-99;-80;75;87;24;88;14;34;5;23;-94;-87;76;95;-110;34;38
1264;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;94;-7;35;-39;-93;77;-26;54;-75;-85;-60;-104;69;-51;-21;-124;78;-16;114;-70;-1;97;75;91;96;-54;39;-7;-20
1265;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;7;-84;56;-3;-94;41;-127;45;75;20;-66;-44;41;-41;-105;73;95;0;0;0;0;0;0;0;0;0;0;0;0
1266;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;31;95;-60;-32;28;-96;-92;89;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1267;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;93;-32;-85;-2;-125;-54;-116;-85;-68;73;26;3;-6;86;23;-82;62;87;66;17;-37;-116;55;-59;-61;29;-74;108;56
1268;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;38;-45;-114;48;100;-24;-57;32;-39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1269;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;58;35;-87;50;19;-55;47;16;116;-65;48;-80;15;97;3;80;65;49;104;-59;-106;-83;-35;-36;27;43;-102;80;-94
1270;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;78;118;22;-109;-38;15;107;-78;22;-53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1271;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;50;21;-78;34;-10;-36;-72;-122;-126;33;-87;103;89;35;14;-14;80;-102;18;-69;33;-116;-81;13;-11;24;95;-108;-83
1272;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;3;-75;48;-82;-80;-118;-12;41;-45;-51;-120;127;-57;100;-105;2;109;0;0;0;0;0;0;0;0;0;0;0;0
1273;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;13;100;-24;95;-60;107;-25;-4;-2;5;-22;-95;-7;75;-33;-31;-40;0;0;0;0;0;0;0;0;0;0;0;0
1274;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;83;47;-127;-1;88;114;-11;76;40;84;82;120;-35;-24;-65;45;-83;103;80;-76;-69;-110;27;-75;65;0;0;0;0
1275;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;1;109;-55;-19;60;-90;-33;-22;-11;-54;74;33;66;86;-37;-106;7;0;0;0;0;0;0;0;0;0;0;0;0
1276;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;21;48;-4;-79;12;6;89;109;-2;-28;-98;126;120;24;15;122;32;16;-69;-80;-54;-74;86;17;-73;-39;0;0;0
1277;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;32;120;24;-30;51;42;108;9;-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1278;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;22;-24;-76;48;-70;-43;86;126;6;-93;105;4;37;25;-41;-63;-72;-48;13;48;28;89;10;-75;-122;-53;0;0;0
1279;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;9;-39;41;-53;126;-63;-23;-86;-98;-85;-26;-42;-22;14;-14;-87;14;0;0;0;0;0;0;0;0;0;0;0;0
1280;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;6;103;0;79;-35;-32;-62;22;-89;123;-50;-82;-125;-12;45;-25;-95;0;0;0;0;0;0;0;0;0;0;0;0
1281;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;76;-113;-62;1;17;14;-95;-35;-114;-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1282;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;18;79;87;85;-89;-76;-108;-19;-59;75;-119;-81;119;78;39;-42;41;0;0;0;0;0;0;0;0;0;0;0;0
1283;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;16;-123;-127;-65;57;-89;-40;9;109;-7;-83;102;111;-44;17;108;64;0;0;0;0;0;0;0;0;0;0;0;0
1284;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;40;115;-62;-43;-97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1285;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;2;104;119;124;21;-58;56;-91;-98;-79;-122;42;-93;83;20;3;98;0;0;0;0;0;0;0;0;0;0;0;0
1286;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;60;-12;112;105;41;108;-20;104;-86;-16;-95;1;101;-112;82;-72;34;6;65;4;-98;56;38;53;-52;0;0;0;0
1287;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;99;35;71;45;69;-43;-13;108;118;-35;-122;42;-124;-86;96;-51;-61;55;90;-24;59;33;10;-98;-107;-89;-91;108;-92
1288;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;48;6;94;-88;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1289;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;69;-70;-46;-111;121;-70;71;66;-25;76;-7;-44;54;-4;-13;73;94;6;114;-60;-57;16;54;78;42;0;0;0;0
1290;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;46;106;23;-81;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1291;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;24;-123;29;126;52;-93;-72;-75;-54;-35;-51;32;-18;36;6;-31;-81;21;-20;62;-15;-78;30;89;-74;-99;0;0;0
1292;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;95;-28;28;-5;26;-28;-74;124;64;115;90;74;-82;-37;-118;-95;-14;-73;103;-8;72;-87;-26;7;-71;-61;-126;-96;83
1293;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;42;57;123;89;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1294;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;37;28;66;19;-106;-44;33;-75;-105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1295;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;10;81;69;-121;46;-36;-57;-8;-19;126;51;6;40;87;-25;-93;-2;0;0;0;0;0;0;0;0;0;0;0;0
1296;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;67;-65;7;-19;98;-4;1;-59;-100;-19;-106;72;107;112;43;-58;1;107;-13;-46;95;20;-64;-74;-44;0;0;0;0
1297;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;35;5;-4;-13;-53;-36;64;-35;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1298;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;30;-120;28;36;-6;114;-85;99;-75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299;Bambu;xc7a100t-1csg324-Artix-7;binarysearch;int8_t;4;113;-50;46;112;-50;-23;-109;-97;-102;-56;52;-36;-82;-105;-80;-22;0;0;0;0;0;0;0;0;0;0;0;0
1300;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;27;4;-52;-84;101;98;-98;-102;-60;-9;-48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;84;-59;-48;-86;-85;-12;-46;78;94;-65;74;-111;19;-42;66;84;-70;-28;-90;-21;-37;-10;79;110;-48;102;0;0;0
1302;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;65;117;-29;-5;-72;-84;-4;-33;-107;-78;106;-89;-115;83;74;-87;-61;-3;-124;0;0;0;0;0;0;0;0;0;0
1303;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;96;-28;126;105;51;3;-16;-124;126;-98;-30;49;-44;20;73;81;-108;-69;36;-80;0;0;0;0;0;0;0;0;0
1304;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;28;116;-12;-67;-81;106;-59;-75;-77;118;-47;-74;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1305;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;54;-113;41;-80;11;-17;74;-39;-77;0;-115;109;-98;-36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1306;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;15;106;121;-17;-45;-104;-3;-122;62;-41;-3;11;84;30;-28;114;63;32;0;0;0;0;0;0;0;0;0;0;0
1307;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;87;-14;-31;-8;-40;-73;109;-96;-75;-39;-91;58;100;22;94;67;2;-28;-39;-10;79;110;-54;-81;-124;26;120;66;0
1308;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;59;-11;-90;20;-27;-62;-119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1309;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;5;-65;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1310;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;92;-127;13;8;101;63;89;-83;-3;-43;-98;-56;-27;126;102;119;26;-97;0;0;0;0;0;0;0;0;0;0;0
1311;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;0;-76;88;5;10;-24;122;-8;-97;-31;0;74;-23;52;-1;27;-79;67;105;0;0;0;0;0;0;0;0;0;0
1312;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;77;94;23;-16;-53;31;11;-15;-11;-65;-21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1313;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;17;84;32;46;-99;-8;99;122;-101;-34;12;-24;-123;-126;76;83;-79;36;-29;-78;43;119;-8;-123;-45;-72;0;0;0
1314;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;12;45;-46;71;-45;-117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1315;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;33;-124;-118;16;55;-87;6;88;123;-72;7;104;102;40;99;-57;77;-54;110;-5;42;-19;-98;-75;-1;83;-54;30;96
1316;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;25;60;1;-78;44;35;70;-20;102;-5;12;-47;2;94;-9;-43;115;24;0;0;0;0;0;0;0;0;0;0;0
1317;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;19;-108;17;32;-112;-120;127;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1318;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;97;44;-63;-10;-67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
