;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;SS_VAL_1
1891;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;24;11
1892;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;95;6
1893;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;42;25
1894;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;37;16
1895;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;10;16
1896;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;67;11
1897;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;35;7
1898;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;30;15
1899;Bambu;xc7a100t-1csg324-Artix-7;bubblesort;int8_t;4;18
1900;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;27;2
1901;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;84;22
1902;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;65;8
1903;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;96;7
1904;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;28;13
1905;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;54;28
1906;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;15;10
1907;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;87;13
1908;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;59;7
1909;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;5;27
1910;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;92;2
1911;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;0;14
1912;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;77;14
1913;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;17;20
1914;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;12;15
1915;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;33;21
1916;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;25;16
1917;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;19;8
1918;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;97;13
1919;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;81;27
1920;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;8;24
1921;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;73;6
1922;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;89;27
1923;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;82;23
1924;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;34;17
1925;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;70;19
1926;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;29;14
1927;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;51;13
1928;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;57;18
1929;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;88;5
1930;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;23;7
1931;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;45;15
1932;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;66;4
1933;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;36;9
1934;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;56;23
1935;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;26;27
1936;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;43;23
1937;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;52;23
1938;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;98;4
1939;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;61;14
1940;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;44;8
1941;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;68;16
1942;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;41;3
1943;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;85;2
1944;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;79;2
1945;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;71;27
1946;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;63;4
1947;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;20;7
1948;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;74;22
1949;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;72;19
1950;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;86;20
1951;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;75;7
1952;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;55;24
1953;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;14;15
1954;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;47;28
1955;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;91;3
1956;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;64;10
1957;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;11;23
1958;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;49;5
1959;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;62;15
1960;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;80;3
1961;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;39;19
1962;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;90;26
1963;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;53;2
1964;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;94;10
1965;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;7;28
1966;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;31;15
1967;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;93;22
1968;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;38;24
1969;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;58;28
1970;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;78;12
1971;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;50;7
1972;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;3;2
1973;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;13;19
1974;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;83;16
1975;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;1;10
1976;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;21;10
1977;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;32;7
1978;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;22;16
1979;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;9;2
1980;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;6;19
1981;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;76;27
1982;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;18;23
1983;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;16;3
1984;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;40;8
1985;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;2;23
1986;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;60;13
1987;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;99;17
1988;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;48;11
1989;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;69;18
1990;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;46;24
1991;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;24;13
1992;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;95;4
1993;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;42;17
1994;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;37;28
1995;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;10;4
1996;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;67;16
1997;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;35;24
1998;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;30;15
1999;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;4;12
2000;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;27;5
2001;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;84;9
2002;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;65;10
2003;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;96;4
2004;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;28;5
2005;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;54;5
2006;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;15;10
2007;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;87;2
2008;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;59;9
2009;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;5;9
2010;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;92;10
2011;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;0;5
2012;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;77;5
2013;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;17;10
2014;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;12;2
2015;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;33;9
2016;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;25;5
2017;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;19;10
2018;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;97;4
2019;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;81;9
2020;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;8;9
2021;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;73;4
2022;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;89;2
2023;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;82;9
2024;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;34;9
2025;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;70;4
2026;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;29;5
2027;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;51;5
2028;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;57;9
2029;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;88;2
2030;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;23;4
2031;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;45;4
2032;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;66;10
2033;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;36;2
2034;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;56;9
2035;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;26;5
2036;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;43;10
2037;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;52;5
2038;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;98;4
2039;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;61;2
2040;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;44;10
2041;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;68;10
2042;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;41;10
2043;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;85;2
2044;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;79;5
2045;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;71;4
2046;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;63;2
2047;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;20;4
2048;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;74;4
2049;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;72;4
2050;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;86;2
2051;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;75;5
2052;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;55;9
2053;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;14;2
2054;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;47;4
2055;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;91;10
2056;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;64;2
2057;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;11;2
2058;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;49;4
2059;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;62;2
2060;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;80;9
2061;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;39;2
2062;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;90;10
2063;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;53;5
2064;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;94;10
2065;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;7;9
2066;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;31;9
2067;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;93;10
2068;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;38;2
2069;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;58;9
2070;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;78;5
2071;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;50;5
2072;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;3;5
2073;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;13;2
2074;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;83;9
2075;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;1;5
2076;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;21;4
2077;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;32;9
2078;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;22;4
2079;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;9;9
2080;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;6;9
2081;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;76;5
2082;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;18;10
2083;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;16;10
2084;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;40;10
2085;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;2;5
2086;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;60;2
2087;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;99;4
2088;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;48;4
2089;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;69;10
2090;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;46;4
2091;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;24;4
2092;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;95;4
2093;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;42;10
2094;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;37;2
2095;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;10;2
2096;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;67;10
2097;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;35;2
2098;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;30;9
2099;Bambu;xc7a100t-1csg324-Artix-7;fft;int8_t;4;5
2100;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;27;7
2101;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;84;23
2102;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;65;8
2103;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;96;12
2104;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;28;26
2105;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;54;18
2106;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;15;25
2107;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;87;21
2108;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;59;22
2109;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;5;28
2110;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;92;21
2111;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;0;7
2112;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;77;15
2113;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;17;21
2114;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;12;20
2115;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;33;24
2116;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;25;24
2117;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;19;21
2118;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;97;20
2119;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;81;27
2120;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;8;20
2121;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;73;13
2122;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;89;27
2123;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;82;4
2124;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;34;7
2125;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;70;5
2126;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;29;7
2127;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;51;12
2128;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;57;7
2129;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;88;14
2130;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;23;17
2131;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;45;6
2132;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;66;28
2133;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;36;14
2134;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;56;17
2135;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;26;6
2136;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;43;7
2137;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;52;9
2138;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;98;13
2139;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;61;18
2140;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;44;22
2141;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;68;9
2142;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;41;13
2143;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;85;4
2144;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;79;11
2145;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;71;6
2146;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;63;27
2147;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;20;25
2148;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;74;11
2149;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;72;14
2150;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;86;7
2151;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;75;18
2152;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;55;6
2153;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;14;3
2154;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;47;20
2155;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;91;21
2156;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;64;9
2157;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;11;21
2158;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;49;14
2159;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;62;22
2160;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;80;14
2161;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;39;20
2162;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;90;3
2163;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;53;10
2164;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;94;19
2165;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;7;3
2166;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;31;27
2167;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;93;20
2168;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;38;16
2169;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;58;23
2170;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;78;11
2171;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;50;6
2172;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;3;17
2173;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;13;20
2174;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;83;21
2175;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;1;27
2176;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;21;18
2177;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;32;9
2178;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;22;9
2179;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;9;20
2180;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;6;26
2181;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;76;26
2182;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;18;10
2183;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;16;13
2184;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;40;23
2185;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;2;10
2186;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;60;28
2187;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;99;11
2188;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;48;10
2189;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;69;12
2190;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;46;25
2191;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;24;14
2192;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;95;20
2193;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;42;16
2194;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;37;17
2195;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;10;9
2196;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;67;2
2197;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;35;2
2198;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;30;20
2199;Bambu;xc7a100t-1csg324-Artix-7;floydwarshall;int8_t;4;4
2200;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;27;23
2201;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;84;7
2202;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;65;22
2203;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;96;15
2204;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;28;20
2205;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;54;8
2206;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;15;20
2207;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;87;21
2208;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;59;20
2209;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;5;10
2210;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;92;15
2211;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;0;15
2212;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;77;3
2213;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;17;16
2214;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;12;28
2215;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;33;10
2216;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;25;18
2217;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;19;14
2218;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;97;19
2219;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;81;3
2220;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;8;10
2221;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;73;6
2222;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;89;19
2223;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;82;20
2224;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;34;28
2225;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;70;24
2226;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;29;4
2227;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;51;10
2228;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;57;5
2229;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;88;18
2230;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;23;21
2231;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;45;9
2232;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;66;2
2233;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;36;20
2234;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;56;20
2235;Bambu;xc7a100t-1csg324-Artix-7;insertionsort;int8_t;26;12
