,FUNCTION,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,ExitPoint,Function.1,FunctionCall,PointerDereferencing,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
330,qsort,1.320543333,104.5,37,37,413990.47,638,0.01,3961.63,22999.47,429,209,74,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,257.0,1.320543333,15,0,0,65,100,63,-18,66,12,-69,96,-73,37,56,38,80,-47,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
331,qsort,1.267813333,125.8,30,37,478472.49,627,0.01,3803.44,26581.81,423,204,67,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,151.0,1.267813333,10,0,0,125,-84,21,92,-127,43,24,-127,107,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
332,qsort,1.409256667,90.03,45,37,380640.41,665,0.01,4227.77,21146.69,446,219,82,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,485.0,1.409256667,25,0,0,74,-61,-27,116,55,-67,87,81,109,33,-11,-125,100,99,-72,-96,-61,-89,-70,19,-67,80,-49,5,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
333,qsort,1.234,136.35,27,37,504774.56,617,0.01,3702.0,28043.03,418,199,64,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,58.0,1.234,5,0,0,-43,-85,-11,112,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
334,qsort,1.411376667,90.03,45,37,381212.8,666,0.01,4234.13,21178.49,447,219,82,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,491.0,1.411376667,25,0,0,-50,-21,-2,119,-54,49,62,9,92,-93,86,45,-17,-104,-34,-71,90,-89,-13,123,-63,19,-121,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
335,qsort,1.269833333,125.8,30,37,479235.6,628,0.01,3809.5,26624.2,424,204,67,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,142.0,1.269833333,10,0,0,-11,124,43,54,-76,-47,26,-10,-98,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
336,qsort,1.34732,110.49,36,37,446579.94,653,0.01,4041.96,24810.0,438,215,73,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,403.0,1.34732,21,0,0,93,82,91,-57,63,10,-27,-99,-105,21,14,-8,2,57,102,41,-1,-126,93,10,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
337,qsort,1.39293,94.22,43,37,393729.9,661,0.01,4178.79,21873.88,442,219,80,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,501.0,1.39293,25,0,0,18,-18,28,24,-65,-16,22,57,20,103,63,-79,11,34,45,-52,102,-109,118,84,65,-52,-102,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
338,qsort,1.349553333,100.56,39,37,407149.56,648,0.01,4048.66,22619.42,436,212,76,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,326.0,1.349553333,18,0,0,-53,-24,-30,118,-108,71,9,44,101,94,100,-60,-67,-11,25,-108,54,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
339,qsort,1.286863333,119.09,32,37,459771.84,632,0.01,3860.59,25542.88,426,206,69,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,197.0,1.286863333,12,0,0,39,-83,25,111,-26,-84,41,8,58,112,-7,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
340,qsort,1.278366667,121.74,31,37,466892.69,630,0.01,3835.1,25938.48,426,204,68,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,152.0,1.278366667,10,0,0,59,-96,13,-93,-55,79,-36,-31,-6,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
341,qsort,1.253203333,128.86,29,37,484471.53,622,0.01,3759.61,26915.08,420,202,66,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,114.0,1.253203333,8,0,0,-85,43,113,-44,90,43,-121,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
342,qsort,1.388933333,95.58,42,37,398276.54,661,0.01,4166.8,22126.47,444,217,79,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,439.0,1.388933333,23,0,0,-23,-10,-60,-116,-122,51,65,-61,-59,-13,-96,71,5,77,70,-89,-23,87,-24,74,99,58,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
343,qsort,1.29297,119.09,32,37,461954.3,635,0.01,3878.91,25664.13,429,206,69,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,212.0,1.29297,12,0,0,-82,-84,-43,39,-81,-50,-98,124,-88,32,10,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
344,qsort,1.425486667,86.99,47,37,372006.56,669,0.01,4276.46,20667.03,448,221,84,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,511.0,1.425486667,27,0,0,54,42,-96,18,-95,-118,-71,-16,75,-66,106,-79,-70,97,111,-109,24,61,-84,-6,91,66,40,45,5,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
345,qsort,1.378426667,94.7,42,37,391620.88,656,0.01,4135.28,21756.72,441,215,79,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,386.0,1.378426667,21,0,0,15,116,-117,-12,126,-44,-112,19,106,47,17,62,-59,56,-73,-17,-75,93,-43,-52,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
346,qsort,1.314306667,106.89,36,37,421454.15,637,0.01,3942.92,23414.12,429,208,73,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,233.0,1.314306667,14,0,0,51,41,58,-87,-30,-8,-98,-23,20,100,-69,109,76,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
347,qsort,1.420126667,93.34,44,37,397667.67,672,0.01,4260.38,22092.65,450,222,81,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,582.0,1.420126667,28,0,0,109,117,-64,-9,-1,124,-67,-113,-4,17,48,36,79,-98,67,80,-117,101,115,0,-28,-68,61,-39,-54,46,-43,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
348,qsort,1.25,138.41,27,37,519027.78,625,0.01,3750.0,28834.88,423,202,64,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,118.0,1.25,8,0,0,0,113,-52,-15,-8,-1,-6,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
349,qsort,1.257703333,124.57,30,37,470003.42,622,0.01,3773.11,26111.3,420,202,67,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,123.0,1.257703333,8,0,0,74,43,120,-105,-66,80,-23,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
350,qsort,1.229326667,141.6,26,37,522204.03,617,0.01,3687.98,29011.33,418,199,63,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,60.0,1.229326667,5,0,0,-25,56,-93,-44,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
351,qsort,1.415613333,90.03,45,37,382357.59,668,0.01,4246.84,21242.09,449,219,82,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,476.0,1.415613333,25,0,0,-18,-87,50,96,-87,-6,-15,52,-53,-23,-64,104,-11,-37,-21,90,35,-70,-28,13,78,-9,127,50,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
352,qsort,1.318433333,107.4,36,37,424809.98,639,0.01,3955.3,23600.55,430,209,73,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,243.0,1.318433333,15,0,0,-120,-75,77,22,108,12,-98,-3,125,-29,86,71,-2,107,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
353,qsort,1.24,137.72,27,37,512326.67,620,0.01,3720.0,28462.59,419,201,64,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,116.0,1.24,7,0,0,77,30,8,-6,-95,7,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
354,qsort,1.328823333,105.0,37,37,418579.25,642,0.01,3986.47,23254.4,432,210,74,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,274.0,1.328823333,16,0,0,34,-3,-81,69,-116,113,6,108,-115,116,94,21,-5,25,-33,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
355,qsort,1.23,136.35,27,37,503138.33,615,0.01,3690.0,27952.13,416,199,64,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,76.0,1.23,5,0,0,-94,80,34,31,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
356,qsort,1.25925,129.5,29,37,489218.15,625,0.01,3777.75,27178.79,422,203,66,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,129.0,1.25925,9,0,0,31,-122,7,23,-48,35,-73,48,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
357,qsort,1.259723333,124.57,30,37,470759.05,623,0.01,3779.17,26153.28,421,202,67,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,116.0,1.259723333,8,0,0,-118,71,-14,20,77,-4,-29,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
358,qsort,1.332876667,108.43,36,37,433573.31,646,0.01,3998.63,24087.41,435,211,73,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,304.0,1.332876667,17,0,0,-80,79,-100,-71,-117,87,-119,-26,1,53,-98,19,43,124,0,-114,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
359,qsort,1.32242,110.47,35,37,438269.08,643,0.01,3967.26,24348.28,434,209,72,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,251.0,1.32242,15,0,0,-73,59,-15,-16,41,-121,71,-103,-114,-2,29,-64,109,-125,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
360,qsort,1.23929,143.02,26,37,531726.64,622,0.01,3717.87,29540.37,421,201,63,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,82.0,1.23929,7,0,0,-96,-126,-51,1,-119,-2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
361,qsort,1.430133333,89.28,46,37,383058.24,673,0.01,4290.4,21281.01,451,222,83,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,528.0,1.430133333,28,0,0,101,-40,65,125,-56,-22,-56,-95,74,-68,127,-71,-72,77,-125,-45,82,26,-3,75,-116,92,-116,24,-79,67,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
362,qsort,1.26579,125.18,30,37,475367.66,626,0.01,3797.37,26409.31,423,203,67,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,133.0,1.26579,9,0,0,69,60,-92,-119,-21,-72,32,2,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
363,qsort,1.351633333,101.04,39,37,409701.36,649,0.01,4054.9,22761.19,436,213,76,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,366.0,1.351633333,19,0,0,52,44,-35,-83,-39,89,-36,36,-23,68,26,-115,20,33,52,-85,-22,103,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
364,qsort,1.43827,87.38,47,37,377041.32,675,0.01,4314.81,20946.74,453,222,84,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,574.0,1.43827,28,0,0,-14,13,-13,-38,-101,73,-56,116,32,-30,64,79,26,85,55,-53,-118,121,-46,-10,-105,-120,98,4,-60,-37,-53,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
365,qsort,1.299406667,116.61,33,37,454556.54,636,0.01,3898.22,25253.14,428,208,70,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,226.0,1.299406667,14,0,0,61,53,26,108,-92,-92,33,2,-30,30,100,25,-68,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
366,qsort,1.19713,157.65,23,37,566190.36,608,0.01,3591.39,31455.02,412,196,60,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,22.0,1.19713,2,0,0,94,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
367,qsort,1.32256,107.4,36,37,426139.59,641,0.01,3967.68,23674.42,432,209,73,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,278.0,1.32256,15,0,0,-125,84,54,7,-79,89,-52,-23,76,111,37,-126,-4,-3,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
368,qsort,1.353626667,98.05,40,37,398169.06,648,0.01,4060.88,22120.5,436,212,77,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,309.0,1.353626667,18,0,0,101,114,-5,-46,104,-53,-123,-63,125,54,-78,93,-126,79,-9,-83,33,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
369,qsort,1.210686667,145.78,25,37,529481.67,610,0.01,3632.06,29415.65,413,197,62,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,34.0,1.210686667,3,0,0,12,-127,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
370,qsort,1.359743333,96.56,41,37,393894.05,649,0.01,4079.23,21883.0,435,214,78,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,352.0,1.359743333,20,0,0,121,-110,33,93,3,22,-32,-87,16,-39,100,113,57,-37,-126,9,11,32,116,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
371,qsort,1.286863333,119.09,32,37,459771.84,632,0.01,3860.59,25542.88,426,206,69,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,205.0,1.286863333,12,0,0,-10,109,127,69,-63,-114,41,-52,-118,114,88,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
372,qsort,1.284826667,118.52,32,37,456815.98,631,0.01,3854.48,25378.67,426,205,69,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,202.0,1.284826667,11,0,0,-41,-7,64,26,36,40,-108,-13,21,-111,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
373,qsort,1.42224,92.92,44,37,396465.47,673,0.01,4266.72,22025.86,452,221,81,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,538.0,1.42224,27,0,0,-19,-89,-121,52,-102,-3,19,-6,-78,-26,29,-31,75,85,-69,-65,-11,-121,-15,-82,26,6,-121,44,30,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
374,qsort,1.378596667,97.46,41,37,403088.67,658,0.01,4135.79,22393.81,442,216,78,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,402.0,1.378596667,22,0,0,22,-9,70,-15,116,-116,49,52,-110,-46,-106,62,22,-44,14,-93,40,33,75,-54,-56,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
375,qsort,1.376603333,99.44,40,37,410658.21,659,0.01,4129.81,22814.35,444,215,77,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,409.0,1.376603333,21,0,0,-114,-89,-11,74,-121,-20,122,-73,-114,93,89,-82,-62,94,96,80,-56,-127,-58,-62,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
376,qsort,1.257233333,129.5,29,37,488435.4,624,0.01,3771.7,27135.3,421,203,66,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,143.0,1.257233333,9,0,0,90,-90,82,85,18,38,127,-81,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
377,qsort,1.314193333,110.47,35,37,435542.67,639,0.01,3942.58,24196.82,430,209,72,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,259.0,1.314193333,15,0,0,73,-75,-50,2,23,85,116,-16,-18,25,62,51,-75,-56,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
378,qsort,1.257233333,128.86,29,37,486029.31,624,0.01,3771.7,27001.63,422,202,66,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,125.0,1.257233333,8,0,0,85,109,34,-8,-51,-112,-121,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
379,qsort,1.357803333,98.51,40,37,401281.93,650,0.01,4073.41,22293.44,437,213,77,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,331.0,1.357803333,19,0,0,-62,-83,39,-110,-89,80,25,-106,-94,95,115,-107,50,-113,51,50,-37,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
380,qsort,1.21664,146.52,25,37,534786.62,613,0.01,3649.92,29710.37,415,198,62,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,46.0,1.21664,4,0,0,1,-112,55,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
381,qsort,1.384883333,97.46,41,37,404926.46,661,0.01,4154.65,22495.91,445,216,78,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,406.0,1.384883333,22,0,0,-69,-14,75,-108,-117,22,-12,1,23,-25,-105,-35,-80,-109,21,74,-118,-60,55,65,-25,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
382,qsort,1.283063333,114.92,33,37,442365.21,628,0.01,3849.19,24575.85,423,205,70,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,172.0,1.283063333,11,0,0,-16,76,29,42,-117,69,66,83,68,96,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
383,qsort,1.218626667,146.52,25,37,535659.03,614,0.01,3655.88,29758.83,416,198,62,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,48.0,1.218626667,4,0,0,-71,96,-104,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
384,qsort,1.28279,118.52,32,37,456092.02,630,0.01,3848.37,25338.45,425,205,69,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,178.0,1.28279,11,0,0,-46,78,37,-100,106,-55,46,-60,30,-115,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
385,qsort,1.399253333,93.79,43,37,393710.86,664,0.01,4197.76,21872.83,446,218,80,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,468.0,1.399253333,24,0,0,-71,11,59,33,16,90,119,-48,-6,-26,124,80,-35,-12,-125,-24,-43,-32,114,-89,119,-98,-10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
386,qsort,1.240606667,132.14,28,37,491812.37,618,0.01,3721.82,27322.91,418,200,65,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,80.0,1.240606667,6,0,0,30,75,-108,-58,29,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
387,qsort,1.3558,101.04,39,37,410963.92,651,0.01,4067.4,22831.33,438,213,76,81,12,2,12,6,0,2,2,1,37,2,2,100,0,0,1,3,1,339.0,1.3558,19,0,0,-117,77,-95,103,78,-108,-68,119,65,-48,-76,-26,24,-53,-107,32,26,-19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
