,FUNCTION,BugsDelivered,ProgramLength,ProgramLevel,ProgramVolume,TotalOperators,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,cInstr,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
620,bellmanford,1.46075,639,0.02,4382.25,424,100,1,3,683.0,1.46075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,6,0,0,20,1,7,7,0,0,4,1,2,5,8,7,0,4,9,4,5,5,7,1,0,2,2,218.0074122
621,bellmanford,1.09204,501,0.02,3276.12,337,100,1,3,366.0,1.09204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,6,0,2,2,6,3,2,3,1,1,0,2,3,3,0,1,0,2,1,2,1,1,0,1,0,218.0074122
622,bellmanford,3.614096667,1465,0.01,10842.29,909,100,1,3,2725.0,3.614096667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20,18,25,9,75,0,19,2,6,0,47,2,32,35,17,17,0,63,15,34,29,29,6,0,61,0,33,218.0074122
623,bellmanford,2.51807,1033,0.02,7554.21,662,100,1,3,1643.0,2.51807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,22,5,0,69,9,11,35,0,3,40,8,9,9,18,2,0,33,5,17,15,24,16,0,20,0,24,216.1134163
624,bellmanford,0.843186667,417,0.01,2529.56,286,100,1,3,152.0,0.843186667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074122
625,bellmanford,3.477473333,1408,0.01,10432.42,893,100,1,3,2495.0,3.477473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,15,34,13,60,0,30,4,3,0,54,0,12,28,48,6,13,51,0,46,17,21,3,0,49,0,27,218.0074122
626,bellmanford,1.313586667,580,0.02,3940.76,384,100,1,3,567.0,1.313586667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,14,6,1,26,3,5,2,2,5,6,0,3,2,9,8,1,2,2,7,3,3,3,2,1,1,1,218.0074122
627,bellmanford,1.00088,471,0.02,3002.64,320,100,1,3,283.0,1.00088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,7,6,3,1,3,2,0,2,1,0,1,0,2,2,4,0,0,0,1,1,1,1,0,0,0,0,218.0074122
628,bellmanford,2.502196667,1033,0.02,7506.59,662,100,1,3,1636.0,2.502196667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,30,8,0,59,0,13,9,6,5,43,0,17,6,34,12,0,51,9,20,13,11,0,0,25,0,15,216.1134163
629,bellmanford,5.194326667,2096,0.01,15582.98,1305,100,1,3,4133.0,5.194326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,18,5,0,54,0,9,24,35,0,64,0,23,51,17,1,0,60,0,12,0,26,6,0,52,0,20,218.0074122
630,bellmanford,1.6041,692,0.02,4812.3,456,100,1,3,819.0,1.6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,16,2,2,22,5,13,10,0,2,11,0,11,10,12,6,0,1,8,13,4,12,7,0,6,9,5,218.0074122
631,bellmanford,1.072503333,502,0.02,3217.51,338,100,1,3,363.0,1.072503333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,3,2,7,1,3,0,2,0,0,2,0,3,3,3,0,1,0,0,0,1,0,1,0,0,0,218.0074122
632,bellmanford,2.7272,1112,0.02,8181.6,708,100,1,3,1833.0,2.7272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,30,0,9,43,0,15,25,0,0,54,0,5,16,23,10,0,44,3,48,24,25,3,15,44,0,11,218.0074122
633,bellmanford,1.454806667,633,0.02,4364.42,418,100,1,3,683.0,1.454806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19,1,6,21,11,11,11,0,0,12,1,6,3,9,9,0,5,5,14,4,9,5,1,0,0,3,218.0074122
634,bellmanford,0.740463333,386,0.01,2221.39,267,100,1,3,69.0,0.740463333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074122
635,bellmanford,2.97264,1215,0.02,8917.92,776,100,1,3,2047.0,2.97264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,23,0,9,69,0,39,19,11,8,50,2,13,15,23,16,2,41,4,12,16,17,13,4,31,4,20,218.0074122
636,bellmanford,4.20079,1697,0.01,12602.37,1053,100,1,3,3262.0,4.20079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,22,23,20,0,53,0,15,1,37,22,62,0,23,22,15,14,0,59,9,17,35,16,39,0,65,0,20,218.0074122
637,bellmanford,5.47932,2211,0.01,16437.96,1367,100,1,3,4456.0,5.47932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,18,20,0,68,0,20,36,13,0,55,0,44,22,20,5,0,73,0,21,33,40,7,0,61,2,29,218.0074122
638,bellmanford,0.74238,387,0.01,2227.14,268,100,1,3,68.0,0.74238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074122
639,bellmanford,1.205136667,543,0.02,3615.41,364,100,1,3,463.0,1.205136667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,10,5,11,0,5,1,2,1,1,0,0,2,5,6,0,0,1,2,3,6,6,1,0,1,0,218.0074122
640,bellmanford,0.787586667,400,0.01,2362.76,276,100,1,3,104.0,0.787586667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074122
641,bellmanford,3.98586,1612,0.01,11957.58,1013,100,1,3,3005.0,3.98586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,38,22,0,67,0,34,24,15,12,50,10,8,43,21,12,1,52,7,30,14,27,24,0,45,0,22,218.0074122
642,bellmanford,4.28248,1730,0.01,12847.44,1086,100,1,3,3269.0,4.28248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,18,0,69,0,19,14,13,0,61,0,7,47,9,2,0,65,0,26,0,16,0,2,59,0,14,218.0074122
643,bellmanford,1.586166667,682,0.02,4758.5,446,100,1,3,814.0,1.586166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,25,14,2,16,0,15,5,4,0,15,0,10,1,9,15,0,9,0,18,1,11,2,4,10,8,2,218.0074122
644,bellmanford,5.553666667,2241,0.01,16661.0,1397,100,1,3,4451.0,5.553666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,42,29,0,60,0,15,22,13,0,65,0,24,14,12,23,0,46,0,23,43,6,6,0,87,0,15,218.0074122
645,bellmanford,1.77359,753,0.02,5320.77,494,100,1,3,959.0,1.77359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,23,11,0,31,0,17,11,0,0,25,0,4,4,15,10,11,19,7,19,7,13,11,0,9,2,6,218.0074122
646,bellmanford,3.714573333,1504,0.01,11143.72,948,100,1,3,2742.0,3.714573333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,18,2,0,50,7,33,44,12,0,65,0,11,25,8,13,0,65,0,27,33,37,16,0,59,0,0,218.0074122
647,bellmanford,3.2106,1306,0.02,9631.8,830,100,1,3,2269.0,3.2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,28,14,0,48,0,28,10,0,0,70,0,26,19,18,21,0,43,4,15,0,24,12,0,35,10,21,218.0074122
648,bellmanford,3.90969,1583,0.01,11729.07,984,100,1,3,2989.0,3.90969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,32,38,3,62,0,26,30,2,0,67,3,19,12,10,9,0,51,0,22,9,30,28,6,64,0,44,218.0074122
649,bellmanford,3.192246667,1294,0.02,9576.74,818,100,1,3,2266.0,3.192246667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,19,21,0,66,0,21,25,0,3,69,0,16,31,24,12,0,46,0,27,35,20,0,8,45,0,23,218.0074122
650,bellmanford,1.7611,750,0.02,5283.3,491,100,1,3,956.0,1.7611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,6,0,4,29,11,14,4,0,0,15,0,8,5,15,12,2,17,7,16,5,11,6,0,12,5,8,218.0074122
651,bellmanford,4.84935,1959,0.01,14548.05,1219,100,1,3,3827.0,4.84935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17,31,0,3,49,0,23,33,13,0,70,0,5,28,10,17,0,62,0,37,7,20,19,0,76,0,24,218.0074122
652,bellmanford,5.152196667,2079,0.01,15456.59,1288,100,1,3,4145.0,5.152196667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,31,31,0,34,0,10,37,6,0,60,0,15,14,21,0,0,59,2,26,26,28,16,0,62,2,45,218.0074122
653,bellmanford,1.916933333,809,0.02,5750.8,525,100,1,3,1111.0,1.916933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,31,9,16,22,0,13,15,0,0,19,0,5,14,15,6,0,13,2,16,7,7,9,0,9,6,14,218.0074122
654,bellmanford,0.835103333,416,0.01,2505.31,285,100,1,3,152.0,0.835103333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074122
655,bellmanford,1.457926667,630,0.02,4373.78,415,100,1,3,684.0,1.457926667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,11,4,4,12,7,7,4,5,0,5,0,5,1,7,6,0,6,0,9,2,3,3,2,1,4,2,218.0074122
656,bellmanford,2.47663,1016,0.02,7429.89,645,100,1,3,1624.0,2.47663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,14,0,0,45,2,14,17,0,5,27,4,21,27,30,5,0,35,0,11,13,23,6,0,29,0,9,216.1134163
657,bellmanford,2.505196667,1029,0.02,7515.59,658,100,1,3,1626.0,2.505196667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,30,4,0,59,0,25,11,8,3,45,0,16,34,9,18,0,46,5,8,25,17,5,0,25,5,20,216.1134163
658,bellmanford,2.489283333,1029,0.02,7467.85,658,100,1,3,1634.0,2.489283333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,17,0,0,59,0,25,13,3,0,44,4,22,17,27,18,0,49,0,17,12,14,15,0,26,0,21,216.1134163
659,bellmanford,1.745796667,747,0.02,5237.39,488,100,1,3,953.0,1.745796667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,20,1,0,30,4,13,3,9,4,19,0,8,12,13,17,0,20,8,21,10,12,8,0,8,3,11,218.0074122
660,bellmanford,5.10432,2062,0.01,15312.96,1271,100,1,3,4129.0,5.10432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,3,4,0,52,17,20,33,17,0,67,0,40,2,28,18,0,60,0,24,33,34,12,0,58,5,8,218.0074122
661,bellmanford,5.531363333,2232,0.01,16594.09,1388,100,1,3,4454.0,5.531363333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,6,5,0,83,0,14,0,4,0,55,0,26,0,7,20,0,53,0,39,3,34,11,0,62,6,24,218.0074122
662,bellmanford,1.09675,512,0.02,3290.25,348,100,1,3,369.0,1.09675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,4,0,0,0,5,1,6,1,0,1,0,2,7,4,0,1,0,2,0,1,2,0,0,0,0,218.0074122
663,bellmanford,1.740666667,746,0.02,5222.0,487,100,1,3,950.0,1.740666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,24,12,0,17,0,25,7,3,1,17,0,9,0,9,12,0,7,10,19,7,15,9,0,11,6,10,218.0074122
664,bellmanford,0.736993333,386,0.01,2210.98,267,100,1,3,69.0,0.736993333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074122
665,bellmanford,0.917263333,446,0.02,2751.79,306,100,1,3,214.0,0.917263333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,2,0,0,1,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,218.0074122
666,bellmanford,2.29501,955,0.02,6885.03,615,100,1,3,1449.0,2.29501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,22,8,13,51,0,16,21,0,0,29,0,9,24,19,8,3,33,0,16,11,14,0,0,34,1,13,218.0074122
667,bellmanford,1.329933333,585,0.02,3989.8,389,100,1,3,567.0,1.329933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,13,2,0,13,0,8,2,2,3,5,0,2,6,13,7,0,4,2,5,2,6,3,2,0,0,0,218.0074122
668,bellmanford,0.736626667,384,0.01,2209.88,265,100,1,3,68.0,0.736626667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074122
669,bellmanford,3.656033333,1482,0.01,10968.1,926,100,1,3,2739.0,3.656033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,23,10,0,68,0,25,13,13,15,71,0,30,0,15,11,0,52,19,23,9,36,6,0,52,16,36,218.0074122
670,bellmanford,3.677083333,1494,0.01,11031.25,938,100,1,3,2739.0,3.677083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,9,29,9,68,0,13,13,1,0,45,0,21,22,21,45,0,53,0,6,26,26,6,0,44,0,24,218.0074122
671,bellmanford,0.841123333,419,0.01,2523.37,288,100,1,3,153.0,0.841123333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074122
672,bellmanford,3.436476667,1393,0.01,10309.43,878,100,1,3,2493.0,3.436476667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,23,19,0,50,12,21,9,28,0,79,0,22,21,13,5,0,63,15,43,38,22,21,0,50,0,20,218.0074122
673,bellmanford,2.301813333,954,0.02,6905.44,614,100,1,3,1447.0,2.301813333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,22,18,2,38,0,19,10,5,1,23,1,9,22,8,16,0,22,0,23,7,17,3,0,17,0,11,218.0074122
674,bellmanford,1.100873333,510,0.02,3302.62,346,100,1,3,367.0,1.100873333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,5,0,0,0,4,2,3,1,1,2,1,4,3,5,0,0,1,2,1,2,2,1,0,1,0,218.0074122
675,bellmanford,1.609426667,692,0.02,4828.28,456,100,1,3,812.0,1.609426667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,15,9,0,20,0,8,9,0,1,13,0,3,13,7,12,0,5,6,6,2,7,7,0,4,4,3,218.0074122
676,bellmanford,5.459496667,2203,0.01,16378.49,1359,100,1,3,4442.0,5.459496667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,9,21,0,61,0,18,13,28,0,65,0,21,25,24,29,0,59,0,18,15,25,13,0,61,0,10,218.0074122
677,bellmanford,2.084566667,871,0.02,6253.7,560,100,1,3,1272.0,2.084566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,31,7,3,40,0,18,7,1,0,27,0,8,9,17,13,7,16,5,21,7,21,2,0,21,3,8,218.0074122
678,bellmanford,4.808693333,1947,0.01,14426.08,1207,100,1,3,3815.0,4.808693333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,44,22,0,55,0,23,27,13,0,68,0,22,42,25,0,0,57,0,16,31,28,3,28,57,0,13,218.0074122
679,bellmanford,1.59082,684,0.02,4772.46,448,100,1,3,813.0,1.59082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,10,0,0,37,0,12,7,2,4,5,0,4,12,12,8,0,10,3,15,1,10,7,2,1,2,3,218.0074122
680,bellmanford,3.988723333,1615,0.01,11966.17,1016,100,1,3,2992.0,3.988723333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,11,0,4,67,8,21,29,9,0,47,0,11,19,18,4,0,51,0,37,21,29,12,0,60,0,12,218.0074122
681,bellmanford,1.947486667,816,0.02,5842.46,532,100,1,3,1108.0,1.947486667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,14,16,0,38,0,22,18,10,0,27,0,1,2,12,24,1,14,8,20,9,24,6,0,20,2,11,218.0074122
682,bellmanford,3.17253,1289,0.02,9517.59,813,100,1,3,2262.0,3.17253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,10,15,0,71,0,37,28,27,0,55,1,49,10,43,13,0,52,0,0,14,27,24,0,37,0,28,218.0074122
683,bellmanford,4.00107,1620,0.01,12003.21,1021,100,1,3,3016.0,4.00107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20,12,9,0,73,0,22,33,9,0,55,0,27,12,26,7,0,59,0,37,18,15,0,0,51,3,37,218.0074122
684,bellmanford,5.151353333,2081,0.01,15454.06,1290,100,1,3,4150.0,5.151353333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,21,15,20,66,0,23,28,14,8,59,0,20,38,11,6,20,47,0,15,12,21,43,0,63,2,24,218.0074122
685,bellmanford,5.854373333,2365,0.01,17563.12,1466,100,1,3,4769.0,5.854373333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43,26,6,0,74,0,5,0,3,0,55,0,8,29,7,12,0,53,1,39,30,39,4,7,73,8,9,218.0074122
686,bellmanford,0.791523333,402,0.01,2374.57,278,100,1,3,105.0,0.791523333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074122
687,bellmanford,2.259466667,934,0.02,6778.4,594,100,1,3,1440.0,2.259466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,19,16,0,45,2,27,18,6,2,51,0,17,15,17,2,1,28,0,14,12,14,3,6,33,0,13,218.0074122
688,bellmanford,2.939163333,1197,0.02,8817.49,758,100,1,3,2048.0,2.939163333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,13,11,0,78,0,13,13,0,0,50,0,13,31,15,0,0,37,21,29,22,29,0,0,47,0,31,218.0074122
689,bellmanford,1.21804,550,0.02,3654.12,371,100,1,3,464.0,1.21804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,13,3,4,9,3,9,5,0,3,3,2,0,3,8,7,0,1,0,3,4,5,4,1,0,0,0,218.0074122
690,bellmanford,1.107296667,508,0.02,3321.89,344,100,1,3,369.0,1.107296667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,5,0,0,0,2,0,3,1,0,0,1,1,6,2,0,1,2,2,1,1,2,1,0,0,0,218.0074122
691,bellmanford,2.970193333,1214,0.02,8910.58,775,100,1,3,2042.0,2.970193333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,25,4,0,53,7,8,22,14,0,63,0,27,28,25,13,0,60,10,17,12,27,5,0,37,16,28,218.0074122
692,bellmanford,5.209196667,2102,0.01,15627.59,1311,100,1,3,4140.0,5.209196667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,29,0,0,74,0,29,29,0,0,70,0,40,29,27,0,7,43,0,3,52,36,11,13,89,0,37,218.0074122
693,bellmanford,2.273636667,950,0.02,6820.91,610,100,1,3,1449.0,2.273636667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,25,13,4,31,5,33,12,5,0,42,0,24,16,29,16,0,29,4,12,16,19,11,0,26,6,10,218.0074122
694,bellmanford,4.569816667,1844,0.01,13709.45,1153,100,1,3,3537.0,4.569816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,21,10,1,54,0,18,23,15,0,58,0,24,17,15,0,0,63,0,34,40,31,23,0,70,0,25,218.0074122
695,bellmanford,5.85601,2363,0.01,17568.03,1464,100,1,3,4780.0,5.85601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,16,8,0,46,0,22,23,21,3,37,0,14,27,24,8,7,70,5,14,33,36,27,0,82,0,34,218.0074122
696,bellmanford,2.741076667,1119,0.02,8223.23,715,100,1,3,1834.0,2.741076667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,12,11,10,78,0,27,13,0,1,54,0,9,34,13,0,9,35,0,20,20,23,5,0,24,0,7,218.0074122
697,bellmanford,5.890703333,2377,0.01,17672.11,1478,100,1,3,4799.0,5.890703333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,23,12,3,0,59,0,14,10,3,0,62,5,16,7,36,13,3,49,4,29,39,15,11,1,69,0,26,218.0074122
698,bellmanford,2.127683333,883,0.02,6383.05,572,100,1,3,1276.0,2.127683333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,24,15,13,29,10,32,12,4,9,32,0,13,20,16,10,0,17,9,19,8,20,15,2,19,4,12,218.0074122
699,bellmanford,5.824666667,2353,0.01,17474.0,1454,100,1,3,4782.0,5.824666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,33,0,0,54,0,12,18,11,0,59,0,33,0,31,11,8,82,2,11,21,29,0,6,71,0,14,218.0074122
