,FUNCTION,ProgramLevel,CoverageEstimation,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,SV_VAL_1,SV_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_15,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
432,bubblesort,0.03,100,0,1,3,0,0,-34,105,75,93,34,107,-69,-80,-123,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556
433,bubblesort,0.02,100,0,1,3,0,0,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
434,bubblesort,0.02,67,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
435,bubblesort,0.03,100,0,1,3,0,0,62,112,-63,115,6,43,62,118,64,-83,-121,-26,-110,-88,33,-112,-71,110,-125,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534
436,bubblesort,0.03,100,0,1,3,0,0,-88,51,116,103,-125,-125,45,38,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417
437,bubblesort,0.03,100,0,1,3,0,0,11,92,83,120,75,126,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
438,bubblesort,0.03,100,0,1,3,0,0,69,22,116,4,80,101,-81,-47,-14,-48,-47,107,-110,96,82,-92,93,72,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153
439,bubblesort,0.03,100,0,1,3,0,0,94,23,-28,115,-121,-86,-48,-117,28,-4,-112,-66,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676
440,bubblesort,0.03,100,0,1,3,0,0,37,-88,102,-3,44,-102,49,-103,93,14,5,-55,-27,-88,-50,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859
441,bubblesort,0.03,100,0,1,3,0,0,45,34,-16,-46,-126,-6,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
442,bubblesort,0.03,100,0,1,3,0,0,-89,122,116,-24,-27,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
443,bubblesort,0.03,100,0,1,3,0,0,-41,21,29,-47,-49,94,-56,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284
444,bubblesort,0.03,100,0,1,3,0,0,106,-124,-83,-44,29,-100,-60,67,124,-51,-94,-87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727
445,bubblesort,0.03,100,0,1,3,0,0,74,-31,-4,91,-78,36,-110,120,95,81,-85,-28,-63,106,106,15,-111,61,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281
446,bubblesort,0.03,100,0,1,3,0,0,59,86,-125,105,-61,-127,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327
447,bubblesort,0.03,100,0,1,3,0,0,120,17,56,-28,-12,123,-64,118,-101,-53,18,-91,34,-3,-96,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076
448,bubblesort,0.02,100,0,1,3,0,0,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
449,bubblesort,0.03,100,0,1,3,0,0,-25,-54,93,120,-49,55,-101,-37,-49,-56,-59,35,-89,15,9,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182
450,bubblesort,0.03,100,0,1,3,0,0,-53,-86,18,74,26,11,92,80,31,12,46,-106,27,-87,-120,-121,-17,-125,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381
451,bubblesort,0.02,100,0,1,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
452,bubblesort,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
453,bubblesort,0.03,100,0,1,3,0,0,-11,57,-57,-18,91,-110,-62,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363
454,bubblesort,0.03,100,0,1,3,0,0,-114,-21,-43,-81,102,64,-93,115,0,-114,79,-89,-8,-49,-76,-85,-99,121,-68,-70,-93,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742
455,bubblesort,0.03,100,0,1,3,0,0,114,-54,-60,-8,-19,-40,-99,-93,126,-101,86,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683
456,bubblesort,0.03,100,0,1,3,0,0,99,66,-52,5,-67,84,90,-119,-11,-94,29,32,46,-105,-30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050
457,bubblesort,0.03,100,0,1,3,0,0,-24,-86,-86,-82,103,6,64,1,115,-104,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
458,bubblesort,0.03,100,0,1,3,0,0,13,-92,-122,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
459,bubblesort,0.03,100,0,1,3,0,0,-80,17,112,-68,95,-106,112,-123,66,4,77,-69,-9,86,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710
460,bubblesort,0.03,100,0,1,3,0,0,-8,-104,-23,76,79,102,38,112,23,32,13,43,-119,90,-78,-7,54,7,-112,60,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435
461,bubblesort,0.03,100,0,1,3,0,0,-21,124,-3,4,-94,-53,115,75,-53,52,23,17,106,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696
462,bubblesort,0.02,100,0,1,3,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
463,bubblesort,0.03,100,0,1,3,0,0,80,-109,-5,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
464,bubblesort,0.03,100,0,1,3,0,0,112,-74,69,-35,-17,-113,126,81,104,-55,-72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601
465,bubblesort,0.03,100,0,1,3,0,0,107,31,85,-58,-19,-105,-11,113,41,-70,-110,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688
466,bubblesort,0.03,100,0,1,3,0,0,38,25,-113,-75,127,-92,101,-77,-94,76,116,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632
467,bubblesort,0.03,100,0,1,3,0,0,-84,43,-37,-4,-89,-92,39,74,-24,115,-65,97,-14,74,32,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055
468,bubblesort,0.03,100,0,1,3,0,0,-78,-31,-70,-117,94,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
469,bubblesort,0.02,67,0,1,3,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
470,bubblesort,0.03,100,0,1,3,0,0,-77,9,78,73,-88,-26,-121,34,-92,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477
471,bubblesort,0.03,100,0,1,3,0,0,-30,-15,101,103,-77,127,-107,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389
472,bubblesort,0.02,67,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
473,bubblesort,0.03,100,0,1,3,0,0,-54,25,69,-69,-1,-20,-9,20,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441
474,bubblesort,0.02,67,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
475,bubblesort,0.03,100,0,1,3,0,0,19,-99,-103,-40,116,36,61,46,-102,-109,97,110,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677
476,bubblesort,0.02,100,0,1,3,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
477,bubblesort,0.02,100,0,1,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
478,bubblesort,0.03,100,0,1,3,0,0,4,-78,91,-36,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
479,bubblesort,0.03,100,0,1,3,0,0,-71,54,-96,-37,88,41,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347
480,bubblesort,0.02,100,0,1,3,0,0,61,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
481,bubblesort,0.03,100,0,1,3,0,0,-26,-11,2,57,-106,-61,82,4,81,113,-33,-53,-86,121,12,56,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141
482,bubblesort,0.03,100,0,1,3,0,0,-17,-122,-116,122,-77,115,111,27,-74,-87,-120,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633
483,bubblesort,0.03,100,0,1,3,0,0,-46,82,28,-123,-57,-39,-124,33,-114,82,111,-104,15,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718
484,bubblesort,0.03,100,0,1,3,0,0,-37,58,102,87,-10,-21,-78,-5,82,31,-99,77,42,-116,45,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160
485,bubblesort,0.02,100,0,1,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
486,bubblesort,0.03,100,0,1,3,0,0,90,5,104,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
487,bubblesort,0.03,100,0,1,3,0,0,18,106,-44,85,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
488,bubblesort,0.03,100,0,1,3,0,0,-117,-60,73,44,37,73,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
489,bubblesort,0.02,100,0,1,3,0,0,-56,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
490,bubblesort,0.03,100,0,1,3,0,0,-29,-55,13,75,-126,-24,10,40,45,10,47,68,-60,-72,-38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931
491,bubblesort,0.03,100,0,1,3,0,0,-3,116,102,74,126,124,-100,-73,26,-73,-85,-6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792
492,bubblesort,0.03,100,0,1,3,0,0,31,92,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
493,bubblesort,0.03,100,0,1,3,0,0,65,106,-16,-14,-115,18,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243
494,bubblesort,0.03,100,0,1,3,0,0,-67,-93,6,-2,-76,114,-87,2,-62,-86,68,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594
495,bubblesort,0.03,100,0,1,3,0,0,-114,-5,-98,-58,34,77,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243
496,bubblesort,0.03,100,0,1,3,0,0,-17,97,120,120,92,29,25,-31,127,59,-107,22,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
497,bubblesort,0.03,100,0,1,3,0,0,37,-13,54,-95,29,-18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
498,bubblesort,0.03,100,0,1,3,0,0,-15,-74,118,91,-14,127,-40,34,2,-95,-115,107,-36,42,-124,-63,-45,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302
499,bubblesort,0.03,100,0,1,3,0,0,-82,51,73,112,108,101,65,-12,-70,70,-58,51,-20,-18,-21,-56,-85,-98,79,124,-126,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811
500,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
501,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,18,9,0,40,2,20,16,22,0,2,0,23,18,12,6,0,37,17,11,15,22,19,3,24,7,9,3782
502,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,8,10,16,46,0,24,18,26,12,0,0,7,37,36,19,0,50,0,39,46,5,13,0,79,0,1,7997
503,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,13,19,0,58,16,14,23,15,13,0,7,36,16,26,1,0,74,0,34,23,24,2,0,42,0,17,11086
504,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,27,28,0,47,0,17,19,52,4,15,0,30,37,6,7,0,46,0,20,15,42,5,0,60,0,17,11082
505,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,31,22,0,55,0,21,16,40,20,0,0,20,22,33,20,0,64,0,12,25,31,19,6,68,6,17,10320
506,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,4,0,15,4,15,7,1,5,0,1,8,6,10,6,0,0,2,2,5,1,5,3,0,0,0,1418
507,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,23,7,0,65,0,41,27,22,16,0,0,10,9,10,0,0,74,0,43,36,0,49,0,73,0,28,7981
508,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,29,16,0,64,0,22,15,0,10,1,0,25,29,17,10,0,77,0,17,24,14,22,1,56,5,36,11941
509,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
510,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,7,1,4,0,8,4,1,6,4,1,8,2,6,3,0,2,2,2,2,0,1,1,0,1,0,913
511,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,17,24,0,55,15,17,20,28,6,0,0,22,23,16,15,0,56,0,23,7,15,11,0,57,0,26,8727
512,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,21,1,63,3,16,27,17,15,3,0,40,18,17,11,0,52,5,25,12,19,11,0,38,0,33,11937
513,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,5,1,0,1,1,3,1,2,1,1,0,2,2,4,1,0,0,0,0,0,1,0,0,0,0,683
514,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,20,1,0,39,7,24,28,16,0,0,0,8,17,10,3,0,29,9,13,13,15,22,0,11,3,4,3316
515,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,46,34,30,0,66,6,34,19,12,15,0,0,16,23,9,8,0,56,0,18,11,16,23,0,42,0,16,11935
516,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,11,23,0,38,0,42,18,6,0,0,0,11,8,11,7,0,36,5,14,19,7,15,3,21,0,13,3799
517,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,21,11,0,59,0,14,26,4,16,0,1,8,30,17,14,12,53,0,18,16,16,31,12,73,0,33,11931
518,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,25,0,0,26,0,22,13,24,11,4,0,6,20,9,25,5,47,0,18,18,40,33,21,63,0,21,7990
519,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,10,9,9,18,0,37,25,11,0,0,0,7,12,13,8,0,34,10,18,12,9,14,0,18,9,8,3307
520,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,19,0,15,29,0,21,12,25,1,0,5,11,15,24,13,0,21,0,11,16,6,10,0,19,0,5,3294
521,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,28,33,0,75,6,29,39,26,10,0,0,28,23,9,24,0,71,0,44,17,23,38,6,61,0,16,12806
522,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,7,0,0,59,0,23,24,28,23,0,0,10,45,22,10,0,65,3,28,42,25,12,4,53,3,19,12917
523,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,22,0,3,43,0,34,30,10,1,0,0,32,24,47,4,3,46,0,13,20,31,17,0,31,0,22,5405
524,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,22,23,0,93,0,23,25,17,9,0,0,19,24,18,14,0,54,15,27,29,11,23,5,40,8,12,6014
525,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,15,10,8,0,26,0,11,19,15,0,4,0,15,5,13,12,0,16,8,12,10,4,8,0,4,1,3,2089
526,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
527,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,21,10,13,62,0,29,16,11,0,0,0,0,34,21,10,6,38,0,28,20,14,18,0,19,4,21,4287
528,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,9,18,0,50,0,15,26,22,23,0,0,23,25,24,31,0,48,0,11,15,45,19,0,73,0,20,8762
529,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,17,0,4,43,0,32,32,15,22,0,0,8,12,33,9,0,50,3,18,36,15,25,0,45,6,17,5435
530,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,7,4,0,50,0,24,13,25,7,0,6,14,17,23,6,0,57,0,33,28,26,21,0,47,0,18,6639
531,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,29,52,4,53,0,25,10,38,14,3,6,16,25,29,10,0,34,15,12,18,23,18,0,30,0,20,5400
532,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,22,0,22,51,0,18,19,14,3,0,1,41,15,13,8,8,31,0,17,14,11,16,0,33,5,23,4287
533,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,21,35,0,49,1,16,22,28,7,0,0,15,19,21,16,11,62,0,18,21,19,29,0,56,0,18,11917
534,dijkstra,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,30,18,0,86,0,28,23,35,4,1,0,34,32,23,5,0,60,15,26,5,28,6,0,44,0,35,6655
535,dijkstra,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,17,8,0,64,4,18,24,29,13,13,0,14,8,19,2,0,43,3,22,13,20,21,0,31,13,11,4292
